rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259946,모아나,2026-07-08,282484450,26.4,-40360800,-12.5,6244573480,25966,-3118,-10.7,566506,1155,3922,2026-07-14,2026-08-11 11:42:40
2,0,OLD,20242402,눈동자,2026-06-24,245576930,23.0,-42227840,-14.7,13642617230,22901,-3996,-14.9,1327036,890,3096,2026-07-14,2026-08-11 11:42:40
3,0,OLD,20259781,토이 스토리 5,2026-06-17,175798050,16.5,-9111150,-4.9,26906604500,17149,-582,-3.3,2615174,700,2072,2026-07-14,2026-08-11 11:42:40
4,0,OLD,20252402,군체,2026-05-21,61387200,5.7,-3199500,-5,62429079350,5977,-129,-2.1,5926390,502,791,2026-07-14,2026-08-11 11:42:40
5,0,OLD,20262902,다윗,2026-07-10,58185850,5.4,2439500,4.4,854537430,5797,483,9.1,86580,483,900,2026-07-14,2026-08-11 11:42:40
6,1,OLD,20263530,마티 슈프림,2026-07-01,34668400,3.2,1247450,3.7,1154388910,3118,157,5.3,108169,195,227,2026-07-14,2026-08-11 11:42:40
7,1,OLD,20248252,와일드 씽,2026-06-03,22360800,2.1,5626500,33.6,12929613390,2427,480,24.7,1337603,288,369,2026-07-14,2026-08-11 11:42:40
8,-2,OLD,20233219,호프,2026-07-15,33223000,3.1,-9086000,-21.5,235708000,2313,-2052,-47,17358,7,7,2026-07-14,2026-08-11 11:42:40
9,1,OLD,20263030,백룸,2026-05-27,13637750,1.3,-1896300,-12.2,12940953910,1158,-167,-12.6,1211546,101,129,2026-07-14,2026-08-11 11:42:40
10,3,OLD,20262651,하나 코리아,2026-07-08,9248250,0.9,2576200,38.6,119943450,993,263,36,12896,131,167,2026-07-14,2026-08-11 11:42:40
