rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,5491509500,77.2,3311165340,151.9,125301593370,554177,332810,150.3,12989556,2262,10416,2026-03-14,2026-08-11 11:43:50
2,0,OLD,20256283,호퍼스,2026-03-04,793085070,11.2,614472560,344,4525266160,79884,62439,357.9,455272,918,2815,2026-03-14,2026-08-11 11:43:50
3,0,OLD,20232662,삼악도,2026-03-11,156099300,2.2,72981100,87.8,401200100,15934,7070,79.8,44025,226,666,2026-03-14,2026-08-11 11:43:50
4,0,OLD,20254501,F1 더 무비,2025-06-25,199755150,2.8,100654760,101.6,55397282490,14269,7292,104.5,5247974,166,398,2026-03-14,2026-08-11 11:43:50
5,0,OLD,20241266,휴민트,2026-02-11,66986620,0.9,23841220,55.3,19804710490,6640,2332,54.1,1962242,361,521,2026-03-14,2026-08-11 11:43:50
6,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,47157200,0.7,-8617350,-15.5,9884292620,3637,-588,-13.9,958126,16,41,2026-03-14,2026-08-11 11:43:50
7,0,OLD,20060033,오만과 편견,2006-03-24,31779600,0.4,4808500,17.8,5639483700,3026,560,22.7,895463,177,278,2026-03-14,2026-08-11 11:43:50
8,4,OLD,20250428,센티멘탈 밸류,2026-02-18,23300400,0.3,9974300,74.8,569587410,2268,1006,79.7,57767,71,81,2026-03-14,2026-08-11 11:43:50
9,-1,OLD,20241501,매드 댄스 오피스,2026-03-04,16753860,0.2,-222340,-1.3,365368710,1905,-107,-5.3,41520,184,220,2026-03-14,2026-08-11 11:43:50
10,0,OLD,20247457,신의악단,2025-12-31,16826110,0.2,4778810,39.7,13611075360,1775,438,32.8,1428577,104,119,2026-03-14,2026-08-11 11:43:50
