rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20252402,군체,2026-05-21,403511460,28.3,-33295200,-7.6,51949442430,40619,-6605,-14,4911795,1210,4225,2026-06-11,2026-08-11 11:42:58
2,1,OLD,20248252,와일드 씽,2026-06-03,248136770,17.4,-34536220,-12.2,6394280660,26678,-5575,-17.3,664624,887,2689,2026-06-11,2026-08-11 11:42:58
3,-2,OLD,20250655,디스클로저 데이,2026-06-10,269092210,18.9,-314880770,-53.9,865680190,25356,-30725,-54.8,82284,1014,2756,2026-06-11,2026-08-11 11:42:58
4,0,OLD,20263030,백룸,2026-05-27,167785510,11.8,-2114300,-1.2,9191884510,15969,-1773,-10,867325,710,1656,2026-06-11,2026-08-11 11:42:58
5,0,OLD,20261766,상자 속의 양,2026-06-10,49555410,3.5,-25569290,-34,232360910,5676,-3075,-35.1,25905,433,724,2026-06-11,2026-08-11 11:42:58
6,0,OLD,20259626,마이클,2026-05-13,45527630,3.2,4150540,10,17192044080,4530,194,4.5,1561967,372,504,2026-06-11,2026-08-11 11:42:58
7,1,OLD,20163018,싱 스트리트,2016-05-19,21175000,1.5,-4265600,-16.8,4621709872,2472,-617,-20,581159,123,158,2026-06-11,2026-08-11 11:42:58
8,2,OLD,20258236,만달로리안과 그로구,2026-05-27,18980200,1.3,1413410,8,2421585050,1742,-55,-3.1,199706,122,177,2026-06-11,2026-08-11 11:42:58
9,30,OLD,20258725,순례자들은 왜 돌아오지 않는가,2026-06-03,11305500,0.8,10600800,1504.3,72337650,1573,1494,1891.1,9645,45,47,2026-06-11,2026-08-11 11:42:58
10,0,NEW,20259781,토이 스토리 5,2026-06-17,23817000,1.7,23817000,100,23817000,1537,1537,100,1537,2,3,2026-06-11,2026-08-11 11:42:58
