rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,6353617930,65.0,-221032540,-3.4,40426574560,653634,-7805,-1.2,4174851,2017,8045,2026-02-18,2026-08-15 16:06:03
2,0,OLD,20241266,휴민트,2026-02-11,1884910650,19.3,-314801600,-14.3,12977203880,184951,-28452,-13.3,1284806,1188,4360,2026-02-18,2026-08-15 16:06:03
3,0,OLD,20247457,신의악단,2025-12-31,298928880,3.1,-41603850,-12.2,12411497880,30600,-3035,-9,1299198,492,692,2026-02-18,2026-08-15 16:06:03
4,0,OLD,20252373,넘버원,2026-02-11,261584930,2.7,51864110,24.7,1809447650,26301,4404,20.1,187845,609,970,2026-02-18,2026-08-15 16:06:03
5,0,NEW,20261208,귀신 부르는 앱: 영,2026-02-18,187822700,1.9,187822700,100,192302700,18263,18263,100,18903,176,357,2026-02-18,2026-08-15 16:06:03
6,0,NEW,20261150,점보,2026-02-18,114833230,1.2,114833230,100,130123700,12648,12648,100,14169,355,453,2026-02-18,2026-08-15 16:06:03
7,-1,OLD,20249255,만약에 우리,2025-12-31,88348200,0.9,14126720,19,25190407900,8477,1456,20.7,2571906,288,374,2026-02-18,2026-08-15 16:06:03
8,-3,OLD,20261439,"2024.12.03 그날 조작된 내란, 감춰진 진실",2026-02-04,82022950,0.8,9873870,13.7,1956025780,8450,1253,17.4,198477,178,214,2026-02-18,2026-08-15 16:06:03
9,6,OLD,20261526,아이엠스타!X프리파라 더 무비 -만남의 기적!-,2026-02-04,80727100,0.8,70698700,705,531427900,7831,6883,726.1,50217,74,96,2026-02-18,2026-08-15 16:06:03
10,1,OLD,20250840,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지생물 구조작전,2026-02-12,40620200,0.4,18134000,80.6,205970000,4101,1884,85,21127,195,241,2026-02-18,2026-08-15 16:06:03
