rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256396,아바타: 불과 재,2025-12-17,1573424620,53.7,-28735220,-1.8,49881350470,138613,-143,-0.1,4313727,1897,5732,2025-12-30,2026-08-15 16:13:37
2,0,OLD,20252432,주토피아 2,2025-11-26,593896780,20.3,33412890,6,73299935500,64173,4286,7.2,7603882,1061,3566,2025-12-30,2026-08-15 16:13:37
3,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,346528680,11.8,28229760,8.9,4259147050,36791,3294,9.8,435695,808,2047,2025-12-30,2026-08-15 16:13:37
4,0,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,145182620,5.0,2506300,1.8,2960070090,15488,332,2.2,308411,672,1446,2025-12-30,2026-08-15 16:13:37
5,0,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,51345800,1.8,-580040,-1.1,1851776110,5923,53,0.9,211196,322,366,2025-12-30,2026-08-15 16:13:37
6,0,OLD,20249326,윗집 사람들,2025-12-03,23296600,0.8,1649400,7.6,5275010300,2513,229,10,545602,155,212,2025-12-30,2026-08-15 16:13:37
7,0,OLD,20258621,척의 일생,2025-12-24,18556000,0.6,4802000,34.9,171111260,1870,394,26.7,17436,154,173,2025-12-30,2026-08-15 16:13:37
8,0,OLD,20255381,위키드: 포 굿,2025-11-19,14816300,0.5,2293600,18.3,9846994590,1604,296,22.6,964710,51,62,2025-12-30,2026-08-15 16:13:37
9,6,OLD,20250444,코드: G 주목의 시작,2025-12-27,7802300,0.3,3238000,70.9,44323000,1449,647,80.7,7888,36,56,2025-12-30,2026-08-15 16:13:37
10,1,OLD,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,12228000,0.4,3068180,33.5,3629695590,1335,369,38.2,357540,76,84,2025-12-30,2026-08-15 16:13:37
