rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242402,눈동자,2026-06-24,443146330,36.0,3925370,0.9,9426333520,44464,816,1.9,930796,1002,3536,2026-07-07,2026-08-15 15:57:56
2,0,OLD,20259781,토이 스토리 5,2026-06-17,333113730,27.1,22188580,7.1,23404976620,33386,2435,7.9,2282818,1026,3360,2026-07-07,2026-08-15 15:57:56
3,0,OLD,20252402,군체,2026-05-21,96531700,7.8,-3917100,-3.9,61727701690,9370,-272,-2.8,5861314,608,1379,2026-07-07,2026-08-15 15:57:56
4,0,OLD,20263530,마티 슈프림,2026-07-01,56279800,4.6,-754910,-1.3,853679860,5542,36,0.7,81310,562,1025,2026-07-07,2026-08-15 15:57:56
5,0,OLD,20248252,와일드 씽,2026-06-03,43375100,3.5,-1543650,-3.4,12715567240,4631,-175,-3.6,1313048,501,821,2026-07-07,2026-08-15 15:57:56
6,1,OLD,20264056,그린랜드 2: 마이그레이션,2026-07-01,28259500,2.3,3578130,14.5,392754150,3039,452,17.5,41199,337,540,2026-07-07,2026-08-15 15:57:56
7,-1,OLD,20263030,백룸,2026-05-27,29173800,2.4,-299500,-1,12778487610,2736,-39,-1.4,1197594,229,314,2026-07-07,2026-08-15 15:57:56
8,5,OLD,20261524,짝사랑 세계,2026-06-24,11382000,0.9,5552600,95.3,183745680,1671,951,132.1,23203,109,153,2026-07-07,2026-08-15 15:57:56
9,-1,OLD,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2026-07-01,15022200,1.2,-1357200,-8.3,395177900,1482,-122,-7.6,43143,126,366,2026-07-07,2026-08-15 15:57:56
10,-1,OLD,20264427,극장판 암살교실 모두의 시간,2026-07-01,14370000,1.2,314950,2.2,211420650,1344,31,2.4,19877,124,171,2026-07-07,2026-08-15 15:57:56
