rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256396,아바타: 불과 재,2025-12-17,4243646380,58.2,-638948280,-13.1,46705766010,364963,-51688,-12.4,4036358,1976,6201,2025-12-28,2026-08-15 16:13:56
2,0,OLD,20252432,주토피아 2,2025-11-26,1549879420,21.3,-230043130,-12.9,72145554830,159436,-22600,-12.4,7479822,1210,4249,2025-12-28,2026-08-15 16:13:56
3,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,667858450,9.2,-13908360,-2,3594319450,67808,-1609,-2.3,365407,864,1937,2025-12-28,2026-08-15 16:13:56
4,0,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,410987270,5.6,-43885040,-9.6,2672211150,42636,-4401,-9.4,277767,751,1674,2025-12-28,2026-08-15 16:13:56
5,0,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,78394270,1.1,-5865970,-7,1748504470,8589,-590,-6.4,199403,394,462,2025-12-28,2026-08-15 16:13:56
6,0,NEW,20249255,만약에 우리,2025-12-31,40279400,0.6,40279400,100,196474600,3138,3138,100,18811,10,14,2025-12-28,2026-08-15 16:13:56
7,-1,OLD,20249326,윗집 사람들,2025-12-03,29394040,0.4,-3104560,-9.6,5230066500,2900,-339,-10.5,540805,125,154,2025-12-28,2026-08-15 16:13:56
8,1,OLD,20258621,척의 일생,2025-12-24,19682300,0.3,614440,3.2,138801260,2051,108,5.6,14090,149,168,2025-12-28,2026-08-15 16:13:56
9,-1,OLD,20253906,프레디의 피자가게 2,2025-12-03,19537950,0.3,-2750930,-12.3,2267922810,1983,-286,-12.6,230625,68,81,2025-12-28,2026-08-15 16:13:56
10,-3,OLD,20250444,코드: G 주목의 시작,2025-12-27,10684200,0.1,-4981000,-31.8,31956400,1948,-940,-32.5,5637,39,67,2025-12-28,2026-08-15 16:13:56
