rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20256396,아바타: 불과 재,2025-12-17,1697567980,35.6,968273230,132.8,69126003470,135341,77291,133.1,5956763,1486,4307,2026-01-10,2026-08-15 16:12:55
2,-1,OLD,20249255,만약에 우리,2025-12-31,1334054230,27.9,610448830,84.4,8812876040,134301,61642,84.8,913107,1102,3887,2026-01-10,2026-08-15 16:12:55
3,0,OLD,20252432,주토피아 2,2025-11-26,549248060,11.5,302599620,122.7,79504151290,56076,30391,118.3,8262043,828,2335,2026-01-10,2026-08-15 16:12:55
4,0,OLD,20247457,신의악단,2025-12-31,344585800,7.2,180074940,109.5,2076081170,34696,17804,105.4,222162,613,1075,2026-01-10,2026-08-15 16:12:55
5,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,241959440,5.1,80657890,50,7297004290,24595,8297,50.9,754445,611,1100,2026-01-10,2026-08-15 16:12:55
6,0,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,102110560,2.1,47343260,86.4,4193106290,10840,5190,91.9,441384,434,550,2026-01-10,2026-08-15 16:12:55
7,2,OLD,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,39700620,0.8,21119920,113.7,677067630,4446,2233,100.9,74901,321,362,2026-01-10,2026-08-15 16:12:55
8,53,OLD,20258325,스노우 폭스 : 마법의 돌을 찾아서,2026-01-10,25782800,0.5,25552800,11109.9,26012800,3605,3569,9913.9,3641,180,242,2026-01-10,2026-08-15 16:12:55
9,-2,OLD,20250115,굿 포츈,2026-01-07,31121340,0.7,-550560,-1.7,154434200,3352,-348,-9.4,17846,331,434,2026-01-10,2026-08-15 16:12:55
10,0,NEW,20250188,하트맨,2026-01-14,26356900,0.6,26356900,100,39747900,2605,2605,100,4036,16,18,2026-01-10,2026-08-15 16:12:55
