rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,969179640,39.8,291016270,42.9,146587693940,98161,25740,35.5,15202136,1554,6349,2026-03-27,2026-08-11 11:43:43
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,866191330,35.6,376696120,77,9447988700,71435,30202,73.2,830247,1301,3690,2026-03-27,2026-08-11 11:43:43
3,0,NEW,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,181993900,7.5,181993900,100,227472900,17357,17357,100,20822,238,727,2026-03-27,2026-08-11 11:43:43
4,-1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,84037100,3.5,28205700,50.5,61620182150,6359,1909,42.9,5719071,24,77,2026-03-27,2026-08-11 11:43:43
5,0,OLD,20256283,호퍼스,2026-03-04,51695940,2.1,19408200,60.1,6593880100,5265,1949,58.8,668926,384,499,2026-03-27,2026-08-11 11:43:43
6,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,44053000,1.8,14716700,50.2,10461849260,3594,1033,40.3,1006102,163,305,2026-03-27,2026-08-11 11:43:43
7,-3,OLD,20257521,프로텍터,2026-03-25,25782900,1.1,-6581800,-20.3,101743560,3012,-913,-23.3,12560,355,463,2026-03-27,2026-08-11 11:43:43
8,-1,OLD,19970100,첨밀밀 ,1997-03-01,24526000,1.0,6247100,34.2,103380700,2283,464,25.5,11094,126,354,2026-03-27,2026-08-11 11:43:43
9,0,OLD,20241575,메소드연기,2026-03-18,18334900,0.8,8004000,77.5,508834160,1893,554,41.4,55176,203,258,2026-03-27,2026-08-11 11:43:43
10,4,OLD,19868242,연지구 디 오리지널 4K,2026-03-25,13751900,0.6,7667700,126,46355800,1375,738,115.9,4730,120,145,2026-03-27,2026-08-11 11:43:43
