rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,438226560,26.0,196895600,81.6,25178408290,40585,16535,68.8,2371117,831,3105,2025-10-24,2026-08-15 16:17:04
2,0,OLD,20257570,8번 출구,2025-10-22,267570660,15.9,107709080,67.4,694346950,26285,10066,62.1,75215,740,2511,2025-10-24,2026-08-15 16:17:04
3,0,OLD,20228988,보스,2025-10-03,157524540,9.3,30632240,24.1,22462830240,16861,2442,16.9,2336465,716,1931,2025-10-24,2026-08-15 16:17:04
4,0,OLD,20243561,어쩔수가없다,2025-09-24,120635900,7.2,30401210,33.7,27733873980,12310,2527,25.8,2833681,680,1504,2025-10-24,2026-08-15 16:17:04
5,0,OLD,20090284,코렐라인,2009-05-21,104236000,6.2,31974400,44.2,1744810700,10167,2708,36.3,254377,288,736,2025-10-24,2026-08-15 16:17:04
6,2,OLD,20257658,극장판 주술회전: 회옥·옥절,2025-10-16,63281640,3.8,22985640,57,1655599100,6314,2174,52.5,165054,534,981,2025-10-24,2026-08-15 16:17:04
7,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,64672760,3.8,21750320,50.7,59325457150,6273,1933,44.5,5494639,446,609,2025-10-24,2026-08-15 16:17:04
8,-2,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,65933420,3.9,21473400,48.3,5067854220,5932,1479,33.2,474844,444,648,2025-10-24,2026-08-15 16:17:04
9,0,OLD,20247429,세계의 주인,2025-10-22,50533340,3.0,24781800,96.2,124831230,5459,2547,87.5,14307,351,494,2025-10-24,2026-08-15 16:17:04
10,0,NEW,20258681,후지모토 타츠키 17-26 파트 1,2025-10-24,28484300,1.7,28484300,100,28484300,2596,2596,100,2596,20,36,2025-10-24,2026-08-15 16:17:04
