rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20233219,호프,2026-07-15,6683752260,66.8,3682827140,122.7,13588590740,594768,320328,116.7,1220452,2386,8997,2026-07-17,2026-08-15 15:57:48
2,0,OLD,20261784,미니언즈 & 몬스터즈,2026-07-15,1319042570,13.2,1011127640,328.4,1989062530,126338,95691,312.2,192547,1043,3098,2026-07-17,2026-08-15 15:57:48
3,0,OLD,20259946,모아나,2026-07-08,708200360,7.1,516322700,269.1,7278881000,67550,48534,255.2,666090,774,1462,2026-07-17,2026-08-15 15:57:48
4,1,OLD,20259781,토이 스토리 5,2026-06-17,458698460,4.6,341771210,292.3,27565175830,42786,31035,264.1,2678231,566,847,2026-07-17,2026-08-15 15:57:48
5,-1,OLD,20242402,눈동자,2026-06-24,331535670,3.3,159640570,92.9,14268918500,30840,14085,84.1,1386490,614,946,2026-07-17,2026-08-15 15:57:48
6,0,OLD,20262902,다윗,2026-07-10,227917890,2.3,185083440,432.1,1160571120,22707,18065,389.2,117905,362,441,2026-07-17,2026-08-15 15:57:48
7,0,OLD,20252402,군체,2026-05-21,82266100,0.8,61659000,299.2,62543414600,6738,4669,225.7,5936336,131,159,2026-07-17,2026-08-15 15:57:48
8,9,OLD,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2026-07-01,22827200,0.2,19008750,497.8,587525600,2288,1926,532,61600,78,85,2026-07-17,2026-08-15 15:57:48
9,-1,OLD,20263530,마티 슈프림,2026-07-01,22218970,0.2,4468570,25.2,1212312180,2034,356,21.2,113267,75,78,2026-07-17,2026-08-15 15:57:48
10,0,NEW,20264718,블리치 천년혈전 편 : 화진담,2026-07-04,16840000,0.2,16840000,100,158249000,1302,1302,100,11791,10,12,2026-07-17,2026-08-15 15:57:48
