rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20242837,왕과 사는 남자,2026-02-04,358630150,35.0,-588893330,-62.2,155689348020,37815,-56591,-59.9,16129479,1235,4317,2026-04-06,2026-08-15 16:03:38
2,-1,OLD,20261782,프로젝트 헤일메리,2026-03-18,386273220,37.7,-901404630,-70,18900375860,35092,-81916,-70,1670488,1232,3232,2026-04-06,2026-08-15 16:03:38
3,0,OLD,20192680,끝장수사,2026-04-02,64805150,6.3,-63273560,-49.4,590360610,7164,-6182,-46.3,63477,580,1153,2026-04-06,2026-08-15 16:03:38
4,0,OLD,20261666,네가 마지막으로 남긴 노래,2026-04-01,35749620,3.5,-89327470,-71.4,595188380,3790,-7968,-67.8,57797,478,844,2026-04-06,2026-08-15 16:03:38
5,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,31784500,3.1,-117419900,-78.7,62490818750,2354,-8723,-78.7,5784880,89,233,2026-04-06,2026-08-15 16:03:38
6,2,OLD,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,13469850,1.3,-41008900,-75.3,843422450,1353,-4178,-75.5,81565,161,228,2026-04-06,2026-08-15 16:03:38
7,-1,OLD,20256283,호퍼스,2026-03-04,10599650,1.0,-81407420,-88.5,7290936650,1048,-8029,-88.5,739104,186,206,2026-04-06,2026-08-15 16:03:38
8,4,OLD,20262101,킬 빌: 더 홀 블러디 어페어,2026-04-01,18160000,1.8,-25899700,-58.8,247019100,983,-1096,-52.7,12341,85,109,2026-04-06,2026-08-15 16:03:38
9,4,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,7873700,0.8,-11710400,-59.8,10739161570,659,-979,-59.8,1029540,51,88,2026-04-06,2026-08-15 16:03:38
10,6,OLD,20261694,투어스 브이알 콘서트 : 러쉬로드,2026-03-04,20416000,2.0,-20416000,-50,1087623500,638,-638,-50,34104,1,8,2026-04-06,2026-08-15 16:03:38
