rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,1132734240,77.9,-131662190,-10.4,132405238180,120443,-13492,-10.1,13722067,1969,8121,2026-03-17,2026-08-11 11:43:49
2,0,OLD,20256283,호퍼스,2026-03-04,83727090,5.8,1060250,1.3,5435789650,8474,288,3.5,547820,625,1452,2026-03-17,2026-08-11 11:43:49
3,0,OLD,20232662,삼악도,2026-03-11,39911800,2.7,2719200,7.3,607652400,4555,812,21.7,65683,232,628,2026-03-17,2026-08-11 11:43:49
4,0,OLD,20241266,휴민트,2026-02-11,35252100,2.4,1362300,4,19927848870,3371,86,2.6,1974257,423,668,2026-03-17,2026-08-11 11:43:49
5,0,OLD,20060033,오만과 편견,2006-03-24,12809000,0.9,-1509700,-10.5,5694564500,1270,-140,-9.9,900792,144,287,2026-03-17,2026-08-11 11:43:49
6,4,OLD,20247457,신의악단,2025-12-31,10250600,0.7,2573200,33.5,13660587560,1159,308,36.2,1434183,132,153,2026-03-17,2026-08-11 11:43:49
7,0,OLD,20250365,햄넷,2026-02-25,11109600,0.8,1318730,13.5,541165000,1150,135,13.3,56231,80,97,2026-03-17,2026-08-11 11:43:49
8,1,OLD,20250428,센티멘탈 밸류,2026-02-18,10087500,0.7,1779800,21.4,608176630,1051,193,22.5,61616,70,81,2026-03-17,2026-08-11 11:43:49
9,5,OLD,20258074,아르코,2026-03-11,7518800,0.5,2889600,62.4,137222860,990,415,72.2,15533,176,199,2026-03-17,2026-08-11 11:43:49
10,-4,OLD,20241501,매드 댄스 오피스,2026-03-04,7008100,0.5,-2500900,-26.3,396681210,899,-321,-26.3,45429,199,237,2026-03-17,2026-08-11 11:43:49
