rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,470692610,33.7,-42945850,-8.4,152260546070,50276,-5097,-9.2,15782087,1408,5158,2026-04-01,2026-08-11 11:43:40
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,437951590,31.4,-38048600,-8,14524283560,39862,-1632,-3.9,1274583,1244,3291,2026-04-01,2026-08-11 11:43:40
3,0,NEW,20261666,네가 마지막으로 남긴 노래,2026-04-01,104864050,7.5,104864050,100,121589350,11414,11414,100,12967,560,1408,2026-04-01,2026-08-11 11:43:40
4,2,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,88475500,6.3,65880900,291.6,61959045350,6650,4831,265.6,5746258,90,274,2026-04-01,2026-08-11 11:43:40
5,-2,OLD,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,29376550,2.1,-3614750,-11,647100450,2959,-324,-9.9,61889,197,380,2026-04-01,2026-08-11 11:43:40
6,0,NEW,20262101,킬 빌: 더 홀 블러디 어페어,2026-04-01,57152400,4.1,57152400,100,71886700,2923,2923,100,3733,88,119,2026-04-01,2026-08-11 11:43:40
7,-3,OLD,20256283,호퍼스,2026-03-04,18696770,1.3,-5680530,-23.3,7046368710,1862,-704,-27.4,714672,257,307,2026-04-01,2026-08-11 11:43:40
8,0,NEW,20173226,패왕별희 디 오리지널,2017-03-30,19683500,1.4,19683500,100,1436477958,1746,1746,100,156608,54,62,2026-04-01,2026-08-11 11:43:40
9,54,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,15854800,1.1,15617400,6578.5,36310765300,1366,1347,7089.5,3453440,26,50,2026-04-01,2026-08-11 11:43:40
10,3,OLD,19868242,연지구 디 오리지널 4K,2026-03-25,11758300,0.8,6978900,146,86760400,999,495,98.2,8624,85,92,2026-04-01,2026-08-11 11:43:40
