rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253852,퍼스트 라이드,2025-10-29,456737480,27.4,146688540,47.3,1607314560,48470,14352,42.1,186497,1142,4217,2025-10-31,2026-08-15 16:16:59
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,298580890,17.9,120016130,67.2,28317601570,28392,10430,58.1,2675054,712,2449,2025-10-31,2026-08-15 16:16:59
3,0,OLD,20257570,8번 출구,2025-10-22,158951570,9.5,71782480,82.3,2463166980,15494,6633,74.9,253776,599,1317,2025-10-31,2026-08-15 16:16:59
4,2,OLD,20090284,코렐라인,2009-05-21,87658100,5.3,41401900,89.5,2559812700,8013,3352,71.9,337302,230,480,2025-10-31,2026-08-15 16:16:59
5,0,NEW,20259058,신세기 에반게리온 극장판 사도신생,2025-10-31,76226700,4.6,76226700,100,76226700,7066,7066,100,7066,180,349,2025-10-31,2026-08-15 16:16:59
6,-1,OLD,20243561,어쩔수가없다,2025-09-24,65343050,3.9,19251750,41.8,28403760090,7062,1915,37.2,2905075,467,696,2025-10-31,2026-08-15 16:16:59
7,0,NEW,20259147,케이팝 데몬 헌터스,2025-10-31,82401300,4.9,82401300,100,82401300,7013,7013,100,7013,123,498,2025-10-31,2026-08-15 16:16:59
8,-4,OLD,20228988,보스,2025-10-03,40382000,2.4,-11061700,-21.5,23167398990,4495,-1887,-29.6,2412606,445,651,2025-10-31,2026-08-15 16:16:59
9,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,43912570,2.6,18296170,71.4,59898105010,4306,1670,63.4,5549749,341,420,2025-10-31,2026-08-15 16:16:59
10,-2,OLD,20247429,세계의 주인,2025-10-22,42808200,2.6,12078760,39.3,485540120,4020,906,29.1,51921,225,292,2025-10-31,2026-08-15 16:16:59
