rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259781,토이 스토리 5,2026-06-17,784834740,34.8,300434160,62,12313855040,74934,27324,57.4,1189322,1308,4755,2026-06-26,2026-08-11 11:42:50
2,0,OLD,20242402,눈동자,2026-06-24,494979340,21.9,164585290,49.8,1178959260,48996,15130,44.7,121273,795,2711,2026-06-26,2026-08-11 11:42:50
3,0,OLD,20252402,군체,2026-05-21,226349250,10.0,51706910,29.6,59448310660,21635,4335,25.1,5639560,749,1955,2026-06-26,2026-08-11 11:42:50
4,1,OLD,20248252,와일드 씽,2026-06-03,156294380,6.9,42238230,37,11453151210,15950,3541,28.5,1182324,679,1585,2026-06-26,2026-08-11 11:42:50
5,-1,OLD,20250489,슈퍼걸,2026-06-24,167226470,7.4,21987580,15.1,675702920,15817,1488,10.4,65900,808,2523,2026-06-26,2026-08-11 11:42:50
6,0,OLD,20263030,백룸,2026-05-27,88865950,3.9,19476410,28.1,12062663820,7894,1534,24.1,1131324,387,602,2026-06-26,2026-08-11 11:42:50
7,0,NEW,20264241,정동원 팬콘서트 필름 : 다시 만나는 길,2026-06-26,83825000,3.7,83825000,100,83825000,3353,3353,100,3353,43,79,2026-06-26,2026-08-11 11:42:50
8,0,OLD,20258945,너만 보이는 날,2026-06-24,16897800,0.7,140750,0.8,93389650,1955,28,1.5,10586,139,175,2026-06-26,2026-08-11 11:42:50
9,2,OLD,20149629,비긴 어게인,2014-08-13,18913050,0.8,3369150,21.7,29865596771,1610,240,17.5,3737921,73,122,2026-06-26,2026-08-11 11:42:50
10,19,OLD,20242837,왕과 사는 남자,2026-02-04,11933600,0.5,10040250,530.3,163133708190,1597,1393,682.8,16904375,29,29,2026-06-26,2026-08-11 11:42:50
