rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,1153768800,49.2,21034560,1.9,133559006980,124102,3659,3,13846169,1533,6026,2026-03-18,2026-08-15 16:05:03
2,31,OLD,20261782,프로젝트 헤일메리,2026-03-18,849106500,36.2,847972500,74777.1,881072030,76003,75877,60219.8,78054,1331,4086,2026-03-18,2026-08-15 16:05:03
3,0,NEW,20241575,메소드연기,2026-03-18,70933270,3.0,70933270,100,108735840,8268,8268,100,11856,519,779,2026-03-18,2026-08-15 16:05:03
4,-2,OLD,20256283,호퍼스,2026-03-04,49898700,2.1,-33828390,-40.4,5485688350,5207,-3267,-38.6,553027,426,594,2026-03-18,2026-08-15 16:05:03
5,13,OLD,20261804,폭탄,2026-03-18,26120100,1.1,23103100,765.8,35724100,3783,3352,777.7,5155,175,312,2026-03-18,2026-08-15 16:05:03
6,-3,OLD,20232662,삼악도,2026-03-11,22311700,1.0,-17600100,-44.1,629964100,2485,-2070,-45.4,68168,190,253,2026-03-18,2026-08-15 16:05:03
7,0,NEW,20138661,케이온,2013-06-13,17596100,0.8,17596100,100,294168031,1595,1595,100,31597,50,58,2026-03-18,2026-08-15 16:05:03
8,0,NEW,20261437,녹나무의 파수꾼,2026-03-18,14408160,0.6,14408160,100,14408160,1548,1548,100,1548,305,469,2026-03-18,2026-08-15 16:05:03
9,0,NEW,19950084,쇼생크 탈출,1995-02-04,11844500,0.5,11844500,100,509311486,1168,1168,100,58777,52,65,2026-03-18,2026-08-15 16:05:03
10,5,OLD,20080356,"파리, 텍사스",1987-08-29,9558600,0.4,4755500,99,91020000,1019,579,131.6,8940,29,29,2026-03-18,2026-08-15 16:05:03
