rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,7031284220,83.4,-981191880,-12.2,88786654410,728915,-88267,-10.8,9213277,2150,9321,2026-03-02,2026-08-11 11:43:58
2,0,OLD,20241266,휴민트,2026-02-11,415209600,4.9,-153367180,-27,18802075960,41504,-13152,-24.1,1863670,754,1622,2026-03-02,2026-08-11 11:43:58
3,0,OLD,20256283,호퍼스,2026-03-04,306886650,3.6,72901400,31.2,551482900,29415,7230,32.6,52411,538,1174,2026-03-02,2026-08-11 11:43:58
4,0,OLD,20247457,신의악단,2025-12-31,109752410,1.3,10403610,10.5,13382080920,11210,674,6.4,1402948,287,337,2026-03-02,2026-08-11 11:43:58
5,0,OLD,20259583,초속 5센티미터,2026-02-25,82155150,1.0,-19573890,-19.2,642181440,8164,-1867,-18.6,67751,488,721,2026-03-02,2026-08-11 11:43:58
6,1,OLD,20261181,너자 2,2026-02-25,65029700,0.8,-7342900,-10.1,379299500,6934,-315,-4.3,41782,231,378,2026-03-02,2026-08-11 11:43:58
7,-1,OLD,20257744,28년 후: 뼈의 사원,2026-02-27,53104160,0.6,-26861980,-33.6,284165090,4978,-2522,-33.6,26543,365,514,2026-03-02,2026-08-11 11:43:58
8,0,OLD,20250365,햄넷,2026-02-25,45168550,0.5,1801980,4.2,288455560,4622,276,6.4,30438,292,339,2026-03-02,2026-08-11 11:43:58
9,0,OLD,20252373,넘버원,2026-02-11,38882300,0.5,-1653000,-4.1,2609582580,3950,-230,-5.5,272737,173,207,2026-03-02,2026-08-11 11:43:58
10,0,OLD,20261208,귀신 부르는 앱: 영,2026-02-18,29724000,0.4,-9792800,-24.8,911902800,3325,-596,-15.2,91031,133,168,2026-03-02,2026-08-11 11:43:58
