rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20243561,어쩔수가없다,2025-09-24,729159070,31.4,-60033360,-7.6,12765575540,75260,-6082,-7.5,1309497,1353,4767,2025-10-01,2026-08-15 16:17:56
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,658238160,28.3,79078680,13.7,6786321790,63086,7338,13.2,642465,886,3209,2025-10-01,2026-08-15 16:17:56
3,0,NEW,20256397,원 배틀 애프터 어나더,2025-10-01,226745070,9.8,226745070,100,260397570,21492,21492,100,23776,601,1195,2025-10-01,2026-08-15 16:17:56
4,30,OLD,20243864,연의 편지,2025-10-01,150122400,6.5,148652400,10112.4,229747200,16340,16130,7681,25139,595,1478,2025-10-01,2026-08-15 16:17:56
5,-2,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,150083200,6.5,-18733120,-11.1,54689358820,14571,-2003,-12.1,5041232,585,993,2025-10-01,2026-08-15 16:17:56
6,-2,OLD,20242964,얼굴,2025-09-11,105323940,4.5,-24918940,-19.1,9704255950,10715,-2912,-21.4,943239,671,1220,2025-10-01,2026-08-15 16:17:56
7,0,NEW,20257670,워킹맨,2025-10-01,28952200,1.2,28952200,100,28952200,4459,4459,100,4459,173,408,2025-10-01,2026-08-15 16:17:56
8,0,NEW,20225061,아바타: 물의 길,2022-12-14,35545820,1.5,35545820,100,137683274719,2092,2092,100,10807161,123,162,2025-10-01,2026-08-15 16:17:56
9,0,NEW,20257321,그저 사고였을 뿐,2025-10-01,20154700,0.9,20154700,100,26597700,2061,2061,100,2729,102,112,2025-10-01,2026-08-15 16:17:56
10,-3,OLD,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,15236900,0.7,896300,6.3,721370800,2046,157,8.3,77901,185,222,2025-10-01,2026-08-15 16:17:56
