rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252432,주토피아 2,2025-11-26,1868754350,60.2,661267980,54.8,27439423010,189916,61489,47.9,2868476,1771,7335,2025-12-05,2026-08-15 16:15:34
2,1,OLD,20249326,윗집 사람들,2025-12-03,268576600,8.6,73917990,38,786826720,28539,7006,32.5,84577,762,1777,2025-12-05,2026-08-15 16:15:34
3,-1,OLD,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,269690490,8.7,45277330,20.2,1058151320,25747,3274,14.6,103531,728,1869,2025-12-05,2026-08-15 16:15:34
4,0,OLD,20233259,정보원,2025-12-03,156158960,5.0,2974400,1.9,599223370,17237,-324,-1.8,64765,746,1555,2025-12-05,2026-08-15 16:15:34
5,2,OLD,20253906,프레디의 피자가게 2,2025-12-03,123358300,4.0,50959750,70.4,323872860,12096,4687,63.3,32743,566,1122,2025-12-05,2026-08-15 16:15:34
6,-1,OLD,20255381,위키드: 포 굿,2025-11-19,96049670,3.1,15898040,19.8,8540578700,9518,1308,15.9,831172,524,762,2025-12-05,2026-08-15 16:15:34
7,-1,OLD,20258383,나우 유 씨 미 3,2025-11-12,69884900,2.2,-2077700,-2.9,12353398450,7281,-717,-9,1305654,494,726,2025-12-05,2026-08-15 16:15:34
8,1,OLD,20257161,국보,2025-11-19,34165300,1.1,8183600,31.5,1268223270,3390,632,22.9,134862,246,261,2025-12-05,2026-08-15 16:15:34
9,-1,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,32725420,1.1,680000,2.1,35459835220,3068,-110,-3.5,3372791,214,241,2025-12-05,2026-08-15 16:15:34
10,0,OLD,20259618,콘크리트 마켓,2025-12-03,18716100,0.6,1874000,11.1,75796800,2581,193,8.1,10472,167,306,2025-12-05,2026-08-15 16:15:34
