rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,558557820,28.5,33174470,6.3,6755216410,58278,3360,6.1,706147,981,2910,2026-01-08,2026-08-15 16:13:14
2,0,OLD,20256396,아바타: 불과 재,2025-12-17,574272800,29.3,9797510,1.7,66699140740,47530,862,1.8,5763372,1507,3963,2026-01-08,2026-08-15 16:13:14
3,0,OLD,20252432,주토피아 2,2025-11-26,207739540,10.6,-1500290,-0.7,78708254790,22400,-165,-0.7,8180282,778,2057,2026-01-08,2026-08-15 16:13:14
4,1,OLD,20247457,신의악단,2025-12-31,143729540,7.3,32761440,29.5,1566984510,15293,3364,28.2,170574,508,852,2026-01-08,2026-08-15 16:13:14
5,-1,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,130884320,6.7,2000500,1.6,6893743300,13825,372,2.8,713552,641,1170,2026-01-08,2026-08-15 16:13:14
6,1,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,52192200,2.7,4939300,10.5,4036228430,5704,558,10.8,424894,424,520,2026-01-08,2026-08-15 16:13:14
7,-1,OLD,20250115,굿 포츈,2026-01-07,36677860,1.9,-14535240,-28.4,91640960,4322,-1750,-28.8,10794,380,521,2026-01-08,2026-08-15 16:13:14
8,2,OLD,20259563,파더 마더 시스터 브라더,2025-12-31,20629300,1.1,-3657100,-15.1,190422660,2510,-407,-14,20744,95,99,2026-01-08,2026-08-15 16:13:14
9,-1,OLD,20259250,피렌체,2026-01-07,18058100,0.9,-10795600,-37.4,66564300,2158,-1146,-34.7,7475,179,213,2026-01-08,2026-08-15 16:13:14
10,0,NEW,20249624,프로젝트 Y,2026-01-21,21139000,1.1,21139000,100,21139000,2153,2153,100,2153,9,9,2026-01-08,2026-08-15 16:13:14
