rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20241941,좀비딸,2025-07-30,581856240,37.1,-1481718020,-71.8,43417066320,61234,-149825,-71,4580007,1207,5004,2025-08-18,2026-08-15 16:20:43
2,0,OLD,20254501,F1 더 무비,2025-06-25,402818550,25.7,-756441300,-65.3,45813075790,36659,-67237,-64.7,4242632,879,2464,2025-08-18,2026-08-15 16:20:43
3,0,OLD,20210546,악마가 이사왔다,2025-08-13,140077380,8.9,-317549200,-69.4,2738045450,15199,-30656,-66.9,285258,702,2288,2025-08-18,2026-08-15 16:20:43
4,0,OLD,20256701,긴키 지방의 어느 장소에 대하여,2025-08-13,110435160,7.0,-128319270,-53.7,1149174650,10956,-11976,-52.2,112600,388,691,2025-08-18,2026-08-15 16:20:43
5,1,OLD,20248711,발레리나,2025-08-06,54797000,3.5,-71590710,-56.6,2913628330,5658,-6692,-54.2,292539,494,824,2025-08-18,2026-08-15 16:20:43
6,-1,OLD,20254275,킹 오브 킹스,2025-07-16,30437450,1.9,-148696350,-83,11772863186,3263,-16268,-83.3,1246981,363,447,2025-08-18,2026-08-15 16:20:43
7,1,OLD,20252680,스머프,2025-08-06,22952700,1.5,-85194930,-78.8,1408065750,2664,-9134,-77.4,157893,285,317,2025-08-18,2026-08-15 16:20:43
8,-1,OLD,20247460,배드 가이즈 2,2025-07-30,22227700,1.4,-88086280,-79.9,3351240990,2522,-9356,-78.8,371238,299,343,2025-08-18,2026-08-15 16:20:43
9,1,OLD,20251543,독립군: 끝나지 않은 전쟁,2025-08-13,20602820,1.3,-21913680,-51.5,172025220,2317,-2289,-49.7,18709,160,177,2025-08-18,2026-08-15 16:20:43
10,4,OLD,20256149,머티리얼리스트,2025-08-08,14620000,0.9,-15515760,-51.5,412885340,1762,-1133,-39.1,43685,130,238,2025-08-18,2026-08-15 16:20:43
