rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20243561,어쩔수가없다,2025-09-24,2587976610,45.3,1252460020,93.8,7935034060,242013,114990,90.5,833410,1806,7142,2025-09-27,2026-08-15 16:17:58
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,1382279290,24.2,419837090,43.6,3843249890,122901,39665,47.7,368903,1059,3580,2025-09-27,2026-08-15 16:17:58
3,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,524577740,9.2,256267550,95.5,53742532340,48069,24102,100.6,4951437,695,1276,2025-09-27,2026-08-15 16:17:58
4,0,OLD,20242964,얼굴,2025-09-11,381846820,6.7,174100870,83.8,9001028390,36092,16203,81.5,873366,804,1570,2025-09-27,2026-08-15 16:17:58
5,56,OLD,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,240694800,4.2,240286800,58893.8,378154200,26349,26281,38648.5,40141,368,725,2025-09-27,2026-08-15 16:17:58
6,-1,OLD,20030047,모노노케 히메,2003-04-25,78874250,1.4,33650050,74.4,1962970290,7313,2975,68.6,158769,290,344,2025-09-27,2026-08-15 16:17:58
7,-1,OLD,20254501,F1 더 무비,2025-06-25,37020720,0.6,7236020,24.3,54366202890,5310,1146,27.5,5137537,219,245,2025-09-27,2026-08-15 16:17:58
8,109,OLD,20256962,바다 탐험대 옥토넛 어보브 앤 비욘드 : 콰지의 깜짝 어드벤처,2025-09-27,49156900,0.9,49140900,307130.6,67353600,4909,4907,245350,6837,269,401,2025-09-27,2026-08-15 16:17:58
9,-2,OLD,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,47168300,0.8,18303600,63.4,714718600,4414,1738,64.9,67322,185,241,2025-09-27,2026-08-15 16:17:58
10,-2,OLD,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,93433700,1.6,34110900,57.5,1131854900,4015,1615,67.3,46122,124,157,2025-09-27,2026-08-15 16:17:58
