rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20258383,나우 유 씨 미 3,2025-11-12,1773221610,48.2,884580020,99.5,4059938690,183741,91033,98.2,427897,1339,5973,2025-11-15,2026-08-15 16:16:48
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,624379080,17.0,388354200,164.5,32975401730,59580,36665,160,3123556,795,2273,2025-11-15,2026-08-15 16:16:48
3,0,OLD,20254375,프레데터: 죽음의 땅,2025-11-05,341334060,9.3,181159290,113.1,3396380200,34582,18225,111.4,330905,700,2115,2025-11-15,2026-08-15 16:16:48
4,0,OLD,20253852,퍼스트 라이드,2025-10-29,213540120,5.8,80237720,60.2,6224252750,21818,6602,43.4,672718,724,1826,2025-11-15,2026-08-15 16:16:48
5,0,OLD,20257570,8번 출구,2025-10-22,86977880,2.4,42619010,96.1,4191682240,8545,4128,93.5,426541,468,715,2025-11-15,2026-08-15 16:16:48
6,1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,78420900,2.1,49699650,173,60615850870,7828,4965,173.4,5620207,309,375,2025-11-15,2026-08-15 16:16:48
7,5,OLD,20258385,꼬마돼지 베이브와 타피티,2025-11-13,46266550,1.3,34244050,284.8,80548550,5307,3742,239.1,9957,349,406,2025-11-15,2026-08-15 16:16:48
8,-2,OLD,20256320,부고니아,2025-11-05,48557680,1.3,17646180,57.1,571695590,4502,1403,45.3,57414,257,319,2025-11-15,2026-08-15 16:16:48
9,19,OLD,20258570,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,41443800,1.1,37329800,907.4,236515400,4300,3870,900,25249,222,357,2025-11-15,2026-08-15 16:16:48
10,-2,OLD,20090284,코렐라인,2009-05-21,39714900,1.1,16231900,69.1,3319456700,3975,1513,61.5,413086,164,253,2025-11-15,2026-08-15 16:16:48
