rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252432,주토피아 2,2025-11-26,888508140,56.4,101937150,13,53500989960,93113,11190,13.7,5545945,1735,6653,2025-12-16,2026-08-15 16:15:06
2,0,OLD,20249326,윗집 사람들,2025-12-03,166439320,10.6,-15898100,-8.7,4300318660,17583,-1592,-8.3,445815,713,1964,2025-12-16,2026-08-15 16:15:06
3,0,OLD,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,69087600,4.4,6490100,10.4,3201282010,7166,638,9.8,313732,549,1001,2025-12-16,2026-08-15 16:15:06
4,0,OLD,20253906,프레디의 피자가게 2,2025-12-03,63094530,4.0,5256730,9.1,1887965360,6541,382,6.2,191353,409,639,2025-12-16,2026-08-15 16:15:06
5,0,OLD,20255381,위키드: 포 굿,2025-11-19,47546770,3.0,-7870,0,9582808840,4968,-284,-5.4,937442,361,480,2025-12-16,2026-08-15 16:15:06
6,0,OLD,20233259,정보원,2025-12-03,36591400,2.3,8248700,29.1,1411543500,4157,824,24.7,153811,352,438,2025-12-16,2026-08-15 16:15:06
7,2,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,28565300,1.8,4155680,17,772473000,3633,637,21.3,88623,365,463,2025-12-16,2026-08-15 16:15:06
8,0,NEW,20249255,만약에 우리,2025-12-31,26562000,1.7,26562000,100,37673000,2907,2907,100,3990,19,19,2025-12-16,2026-08-15 16:15:06
9,-2,OLD,20258383,나우 유 씨 미 3,2025-11-12,25156230,1.6,-3840150,-13.2,12903814790,2667,-494,-15.6,1362954,246,291,2025-12-16,2026-08-15 16:15:06
10,1,OLD,20254054,여행과 나날,2025-12-10,23192800,1.5,2895700,14.3,243937450,2508,309,14.1,25326,141,181,2025-12-16,2026-08-15 16:15:06
