rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259946,모아나,2026-07-08,322845250,28.1,-1501529020,-82.3,5962089030,29084,-135843,-82.4,540540,1127,4097,2026-07-13,2026-08-11 11:42:40
2,1,OLD,20242402,눈동자,2026-06-24,287804770,25.0,-751204380,-72.3,13397040300,26897,-68680,-71.9,1304135,898,3214,2026-07-13,2026-08-11 11:42:40
3,-1,OLD,20259781,토이 스토리 5,2026-06-17,184909200,16.1,-875428800,-82.6,26730806450,17731,-80931,-82,2598025,697,2082,2026-07-13,2026-08-11 11:42:40
4,1,OLD,20252402,군체,2026-05-21,64586700,5.6,-86015670,-57.1,62367692150,6106,-7421,-54.9,5920413,493,788,2026-07-13,2026-08-11 11:42:40
5,-1,OLD,20262902,다윗,2026-07-10,55746350,4.9,-213820670,-79.3,796351580,5314,-21389,-80.1,80783,455,922,2026-07-13,2026-08-11 11:42:40
6,0,OLD,20233219,호프,2026-07-15,42309000,3.7,-33441000,-44.1,202485000,4365,-685,-13.6,15045,17,17,2026-07-13,2026-08-11 11:42:40
7,0,OLD,20263530,마티 슈프림,2026-07-01,33420950,2.9,-21305150,-38.9,1119720510,2961,-1929,-39.4,105051,185,211,2026-07-13,2026-08-11 11:42:40
8,1,OLD,20248252,와일드 씽,2026-06-03,16734300,1.5,-15963800,-48.8,12907252590,1947,-1774,-47.7,1335176,272,337,2026-07-13,2026-08-11 11:42:40
9,3,OLD,20264056,그린랜드 2: 마이그레이션,2026-07-01,13169800,1.1,-4914550,-27.2,514553200,1346,-389,-22.4,53890,130,160,2026-07-13,2026-08-11 11:42:40
10,0,OLD,20263030,백룸,2026-05-27,15534050,1.4,-18777900,-54.7,12927316160,1325,-1576,-54.3,1210388,105,139,2026-07-13,2026-08-11 11:42:40
