rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254375,프레데터: 죽음의 땅,2025-11-05,581646590,25.1,-172961910,-22.9,2309523790,54996,-15871,-22.4,221103,943,3428,2025-11-09,2026-08-15 16:16:53
2,1,OLD,20253852,퍼스트 라이드,2025-10-29,414592670,17.9,-95664380,-18.7,5357146830,42315,-9820,-18.8,578212,889,2698,2025-11-09,2026-08-15 16:16:53
3,-1,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,392002410,16.9,-195888580,-33.3,31480112670,36994,-18344,-33.1,2977404,762,2305,2025-11-09,2026-08-15 16:16:53
4,0,OLD,20257570,8번 출구,2025-10-22,161871450,7.0,-45983780,-22.1,3891057150,16015,-4436,-21.7,396361,634,1174,2025-11-09,2026-08-15 16:16:53
5,3,OLD,20258570,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,81560700,3.5,5984000,7.9,172532600,8704,651,8.1,18396,240,407,2025-11-09,2026-08-15 16:16:53
6,1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,74445670,3.2,-6907340,-8.5,60429515260,7601,-556,-6.8,5601448,331,391,2025-11-09,2026-08-15 16:16:53
7,-1,OLD,20090284,코렐라인,2009-05-21,73871800,3.2,-8759800,-10.6,3179934000,7346,-824,-10.1,398821,219,398,2025-11-09,2026-08-15 16:16:53
8,-3,OLD,20256320,부고니아,2025-11-05,71051750,3.1,-18007020,-20.2,384850490,6658,-1925,-22.4,38708,508,840,2025-11-09,2026-08-15 16:16:53
9,0,OLD,20247693,위키드,2024-11-20,42752700,1.8,-8379620,-16.4,22358919570,4665,-893,-16.1,2265307,175,356,2025-11-09,2026-08-15 16:16:53
10,0,OLD,20247429,세계의 주인,2025-10-22,45776540,2.0,-2107060,-4.4,864686780,4570,-180,-3.8,90004,215,285,2025-11-09,2026-08-15 16:16:53
