rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,1681574480,68.9,-650279740,-27.9,21977333450,152305,-63063,-29.3,2016750,2014,6942,2025-08-26,2026-08-15 16:19:27
2,0,OLD,20241941,좀비딸,2025-07-30,259026240,10.6,-16733360,-6.1,48026039590,27583,-1345,-4.6,5060063,820,2284,2025-08-26,2026-08-15 16:19:27
3,0,OLD,20254501,F1 더 무비,2025-06-25,191249650,7.8,-9933580,-4.9,49006269200,19280,-915,-4.5,4544883,639,1390,2025-08-26,2026-08-15 16:19:27
4,1,OLD,20210546,악마가 이사왔다,2025-08-13,54141200,2.2,3974700,7.9,3721867250,6165,775,14.4,390162,498,684,2025-08-26,2026-08-15 16:19:27
5,-1,OLD,20256701,긴키 지방의 어느 장소에 대하여,2025-08-13,62221690,2.5,-6222270,-9.1,2062540860,6089,-586,-8.8,201337,299,451,2025-08-26,2026-08-15 16:19:27
6,0,OLD,20255937,어글리 시스터,2025-08-20,15230600,0.6,-263600,-1.7,204532200,1453,-40,-2.7,20414,152,206,2025-08-26,2026-08-15 16:19:27
7,2,OLD,20248711,발레리나,2025-08-06,13008000,0.5,2947500,29.3,3149334770,1317,293,28.6,316437,122,153,2025-08-26,2026-08-15 16:19:27
8,-1,OLD,20231024,온리 갓 노우즈 에브리띵,2025-08-22,10956900,0.4,418700,4,148899600,1292,26,2.1,16615,262,309,2025-08-26,2026-08-15 16:19:27
9,1,OLD,20254275,킹 오브 킹스,2025-07-16,10604840,0.4,1359640,14.7,12086020376,1191,187,18.6,1280317,161,169,2025-08-26,2026-08-15 16:19:27
10,-2,OLD,20251543,독립군: 끝나지 않은 전쟁,2025-08-13,10704800,0.4,-751800,-6.6,309874620,1170,-73,-5.9,33998,146,174,2025-08-26,2026-08-15 16:19:27
