rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,NEW,20259791,악마는 프라다를 입는다 2,2026-04-29,1228075630,45.4,1228075630,100,1237084630,150767,150767,100,151768,1578,6165,2026-04-29,2026-08-15 16:01:12
2,0,NEW,20259773,슈퍼 마리오 갤럭시,2026-04-29,516365150,19.1,516365150,100,554479150,60433,60433,100,63460,1166,4173,2026-04-29,2026-08-15 16:01:12
3,-2,OLD,20254121,살목지,2026-04-08,474448900,17.5,-41588750,-8.1,21945217720,59050,7875,15.4,2135881,845,2113,2026-04-29,2026-08-15 16:01:12
4,-2,OLD,20261782,프로젝트 헤일메리,2026-03-18,123609740,4.6,-64007690,-34.1,28666661980,13393,-3429,-20.4,2536717,407,548,2026-04-29,2026-08-15 16:01:12
5,-2,OLD,20240532,짱구,2026-04-22,107524750,4.0,-41355020,-27.8,2005147340,13237,-2317,-14.9,208319,523,826,2026-04-29,2026-08-15 16:01:12
6,-1,OLD,20262685,란 12.3,2026-04-22,51844760,1.9,-27132710,-34.4,1563517970,6002,-2009,-25.1,154940,382,511,2026-04-29,2026-08-15 16:01:12
7,-3,OLD,20242837,왕과 사는 남자,2026-02-04,48142500,1.8,-59870920,-55.4,161538927600,5848,-5823,-49.9,16734429,245,331,2026-04-29,2026-08-15 16:01:12
8,-2,OLD,20247648,내 이름은,2026-04-15,43230850,1.6,-910900,-2.1,1571826470,5752,675,13.3,176509,217,296,2026-04-29,2026-08-15 16:01:12
9,0,OLD,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2026-04-22,21421100,0.8,-49400,-0.2,346129700,3083,1634,112.8,24272,94,127,2026-04-29,2026-08-15 16:01:12
10,0,OLD,20070602,마녀배달부 키키,2007-11-22,17069060,0.6,5319060,45.3,1170274844,2037,745,57.7,119973,70,74,2026-04-29,2026-08-15 16:01:12
