rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252432,주토피아 2,2025-11-26,786570990,55.4,-3114155950,-79.8,52612481820,81923,-316974,-79.5,5452832,1679,6576,2025-12-15,2026-08-15 16:15:09
2,0,OLD,20249326,윗집 사람들,2025-12-03,182337420,12.8,-353534770,-66,4133879340,19175,-34474,-64.3,428232,687,1948,2025-12-15,2026-08-15 16:15:09
3,2,OLD,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,62597500,4.4,-149304930,-70.5,3132194410,6528,-14505,-69,306566,541,998,2025-12-15,2026-08-15 16:15:09
4,0,OLD,20253906,프레디의 피자가게 2,2025-12-03,57837800,4.1,-204020970,-77.9,1824870830,6159,-20253,-76.7,184812,389,637,2025-12-15,2026-08-15 16:15:09
5,1,OLD,20255381,위키드: 포 굿,2025-11-19,47554640,3.3,-66778470,-58.4,9535262070,5252,-6238,-54.3,932474,355,461,2025-12-15,2026-08-15 16:15:09
6,3,OLD,20233259,정보원,2025-12-03,28342700,2.0,-10786700,-27.6,1374952100,3333,-813,-19.6,149654,339,453,2025-12-15,2026-08-15 16:15:09
7,5,OLD,20258383,나우 유 씨 미 3,2025-11-12,28996380,2.0,-6930480,-19.3,12878658560,3161,-297,-8.6,1360287,249,283,2025-12-15,2026-08-15 16:15:09
8,-1,OLD,20256025,더 러닝 맨,2025-12-10,27694160,1.9,-25009390,-47.5,332222760,3002,-2211,-42.4,34000,454,690,2025-12-15,2026-08-15 16:15:09
9,-6,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,24409620,1.7,-297785270,-92.4,743907700,2996,-32752,-91.6,84990,355,442,2025-12-15,2026-08-15 16:15:09
10,-2,OLD,20257161,국보,2025-11-19,24531260,1.7,-17941640,-42.2,1619003960,2734,-1544,-36.1,171507,186,217,2025-12-15,2026-08-15 16:15:09
