rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252432,주토피아 2,2025-11-26,6897143360,79.4,4309588750,166.6,13644566250,700790,442050,170.8,1442529,2383,10719,2025-11-29,2026-08-15 16:16:38
2,1,OLD,20255381,위키드: 포 굿,2025-11-19,616043760,7.1,324503990,111.3,7562139710,57798,30261,109.9,733911,969,2028,2025-11-29,2026-08-15 16:16:38
3,-1,OLD,20258383,나우 유 씨 미 3,2025-11-12,470960480,5.4,193671570,69.8,11438024260,48537,19386,66.5,1207642,836,1928,2025-11-29,2026-08-15 16:16:38
4,1,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,212411390,2.4,132405080,165.5,35101533390,20589,12762,163.1,3337176,433,588,2025-11-29,2026-08-15 16:16:38
5,-1,OLD,20257161,국보,2025-11-19,99041300,1.1,21983600,28.5,995513310,9963,1792,21.9,105997,313,404,2025-11-29,2026-08-15 16:16:38
6,9,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,52552690,0.6,42426790,419,60980590980,5012,4009,399.7,5657327,118,126,2025-11-29,2026-08-15 16:16:38
7,-1,OLD,20247429,세계의 주인,2025-10-22,45334720,0.5,14789170,48.4,1446944560,4657,1533,49.1,149508,123,175,2025-11-29,2026-08-15 16:16:38
8,0,OLD,20233259,정보원,2025-12-03,40076050,0.5,16858050,72.6,67821050,3275,1180,56.3,5873,35,35,2025-11-29,2026-08-15 16:16:38
9,-2,OLD,20242374,한란,2025-11-26,23042650,0.3,2014050,9.6,99590950,2633,114,4.5,12755,228,277,2025-11-29,2026-08-15 16:16:38
10,1,OLD,20125316,석류의 빛깔 ,2025-11-26,23958200,0.3,10739900,81.3,85578100,1914,695,57,8571,59,66,2025-11-29,2026-08-15 16:16:38
