rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,399760410,42.8,-73522810,-15.5,16002595590,39689,-7295,-15.5,1548494,1253,4516,2026-04-21,2026-08-15 16:01:19
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,168700350,18.1,-11213920,-6.2,26273602560,14892,-1146,-7.1,2329032,900,2144,2026-04-21,2026-08-15 16:01:19
3,0,OLD,20242837,왕과 사는 남자,2026-02-04,125060270,13.4,-8677760,-6.5,160403291120,13628,-694,-4.8,16617460,706,1752,2026-04-21,2026-08-15 16:01:19
4,0,OLD,20247648,내 이름은,2026-04-15,78723810,8.4,4190270,5.6,1053966440,9798,1084,12.4,118651,624,1358,2026-04-21,2026-08-15 16:01:19
5,1,OLD,20262639,노멀,2026-04-17,11581600,1.2,4657950,67.3,72739300,1922,957,99.2,10439,124,214,2026-04-21,2026-08-15 16:01:19
6,-1,OLD,20070602,마녀배달부 키키,2007-11-22,18736330,2.0,2222680,13.5,969796974,1806,285,18.7,100821,271,326,2026-04-21,2026-08-15 16:01:19
7,1,OLD,20262383,쉘터,2026-04-15,11131850,1.2,4049650,57.2,123729900,1714,863,101.4,17896,159,233,2026-04-21,2026-08-15 16:01:19
8,1,OLD,20259339,힌드의 목소리,2026-04-15,9423560,1.0,3695150,64.5,111416140,1185,489,70.3,12346,112,130,2026-04-21,2026-08-15 16:01:19
9,-2,OLD,20262907,고트: 더 레전드,2026-04-17,7328370,0.8,311470,4.4,184662050,891,37,4.3,20779,238,276,2026-04-21,2026-08-15 16:01:19
10,6,OLD,20250411,미야자키 하야오의 그대들은 어떻게 살 것인가,2026-04-15,4761800,0.5,2004400,72.7,44711510,798,439,122.3,6091,78,96,2026-04-21,2026-08-15 16:01:19
