rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20249255,만약에 우리,2025-12-31,1341033550,29.3,6979320,0.5,10153909590,133310,-991,-0.7,1046417,1107,3783,2026-01-11,2026-08-15 16:12:54
2,-1,OLD,20256396,아바타: 불과 재,2025-12-17,1521034770,33.3,-176533210,-10.4,70647038240,122869,-12472,-9.2,6079632,1453,4052,2026-01-11,2026-08-15 16:12:54
3,0,OLD,20252432,주토피아 2,2025-11-26,507056050,11.1,-42192010,-7.7,80011207340,51881,-4195,-7.5,8313924,819,2218,2026-01-11,2026-08-15 16:12:54
4,0,OLD,20247457,신의악단,2025-12-31,385272420,8.4,40686620,11.8,2461353590,38268,3572,10.3,260430,631,1088,2026-01-11,2026-08-15 16:12:54
5,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,244822500,5.4,2863060,1.2,7541826790,24849,254,1,779294,620,1085,2026-01-11,2026-08-15 16:12:54
6,0,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,108342230,2.4,6231670,6.1,4301448520,11379,539,5,452763,434,545,2026-01-11,2026-08-15 16:12:54
7,0,OLD,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,39931600,0.9,230980,0.6,716999230,4461,15,0.3,79362,316,340,2026-01-11,2026-08-15 16:12:54
8,0,OLD,20258325,스노우 폭스 : 마법의 돌을 찾아서,2026-01-10,25080800,0.5,-702000,-2.7,51093600,3504,-101,-2.8,7145,177,232,2026-01-11,2026-08-15 16:12:54
9,0,OLD,20250115,굿 포츈,2026-01-07,25970460,0.6,-5150880,-16.6,180404660,2764,-588,-17.5,20610,317,395,2026-01-11,2026-08-15 16:12:54
10,3,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,25320270,0.6,4123220,19.5,2173965700,2680,357,15.4,247845,163,173,2026-01-11,2026-08-15 16:12:54
