rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254375,프레데터: 죽음의 땅,2025-11-05,358590340,25.8,112289270,45.6,973268700,34221,9629,39.2,95240,953,3501,2025-11-07,2026-08-15 16:16:54
2,0,OLD,20253852,퍼스트 라이드,2025-10-29,238580850,17.1,79947420,50.4,4432297110,25884,8397,48,483762,862,2445,2025-11-07,2026-08-15 16:16:54
3,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,220769540,15.9,69900930,46.3,30500219270,20812,6057,41.1,2885072,709,1984,2025-11-07,2026-08-15 16:16:54
4,0,OLD,20257570,8번 출구,2025-10-22,86167700,6.2,29665100,52.5,3521330470,8576,2668,45.2,359895,550,944,2025-11-07,2026-08-15 16:16:54
5,0,OLD,20256320,부고니아,2025-11-05,63640500,4.6,7320900,13,224739970,6381,486,8.2,23467,510,996,2025-11-07,2026-08-15 16:16:54
6,0,OLD,20253340,구원자,2025-11-05,34410650,2.5,1520850,4.6,129239550,3831,76,2,14637,448,857,2025-11-07,2026-08-15 16:16:54
7,3,OLD,20247429,세계의 주인,2025-10-22,34715500,2.5,13718840,65.3,771026640,3396,1181,53.3,80684,218,276,2025-11-07,2026-08-15 16:16:54
8,3,OLD,20090284,코렐라인,2009-05-21,31394500,2.3,12394400,65.2,3023430600,3072,1141,59.1,383305,197,308,2025-11-07,2026-08-15 16:16:54
9,-1,OLD,20247693,위키드,2024-11-20,27085200,1.9,5741300,26.9,22265034550,2959,603,25.6,2255084,153,336,2025-11-07,2026-08-15 16:16:54
10,-3,OLD,20257361,난징사진관,2025-11-05,26222300,1.9,-1249000,-4.5,106472200,2881,-142,-4.7,11669,260,333,2025-11-07,2026-08-15 16:16:54
