rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,799922360,28.9,-17903220,-2.2,12724466350,82482,-1544,-1.8,1318705,1422,4618,2026-05-10,2026-08-11 11:43:18
2,-1,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,709762320,25.6,-171196170,-19.4,12150458270,68336,-15966,-18.9,1221617,1132,3898,2026-05-10,2026-08-11 11:43:18
3,0,OLD,20254121,살목지,2026-04-08,581454750,21.0,-90800500,-13.5,30967042770,56204,-8527,-13.2,3022757,1088,3653,2026-05-10,2026-08-11 11:43:18
4,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,257972810,9.3,-61661530,-19.3,31576055120,20769,-4527,-17.9,2782966,608,1047,2026-05-10,2026-08-11 11:43:18
5,0,OLD,20240532,짱구,2026-04-22,125904100,4.5,-6795680,-5.1,3669904060,12231,-682,-5.3,376609,494,869,2026-05-10,2026-08-11 11:43:18
6,0,OLD,20242837,왕과 사는 남자,2026-02-04,83398400,3.0,-4351430,-5,162501439130,8286,-372,-4.3,16833521,385,566,2026-05-10,2026-08-11 11:43:18
7,0,OLD,20262685,란 12.3,2026-04-22,41936150,1.5,-2007610,-4.6,2302425760,4210,-112,-2.6,230387,297,398,2026-05-10,2026-08-11 11:43:18
8,0,OLD,20262947,모탈 컴뱃 2,2026-05-06,27477950,1.0,-10056190,-26.8,136112040,2340,-819,-25.9,12049,335,404,2026-05-10,2026-08-11 11:43:18
9,0,OLD,20247648,내 이름은,2026-04-15,13356750,0.5,-415750,-3,1828123980,1540,-5,-0.3,204744,97,122,2026-05-10,2026-08-11 11:43:18
10,1,OLD,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2026-04-22,8243550,0.3,-2494900,-23.2,504130900,819,-330,-28.7,41274,50,53,2026-05-10,2026-08-11 11:43:18
