rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,335695120,30.6,-30711990,-8.4,20350738620,32531,-2725,-7.7,1904414,843,2609,2025-10-14,2026-08-15 16:17:48
2,0,OLD,20228988,보스,2025-10-03,242215340,22.1,-29300540,-10.8,20192989320,26458,-2422,-8.4,2091900,950,3510,2025-10-14,2026-08-15 16:17:48
3,0,OLD,20243561,어쩔수가없다,2025-09-24,166383690,15.2,4230490,2.6,26130301080,18030,880,5.1,2665601,865,2353,2025-10-14,2026-08-15 16:17:48
4,0,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,71291070,6.5,-11519470,-13.9,4051250530,7428,-1086,-12.8,383299,558,982,2025-10-14,2026-08-15 16:17:48
5,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,54307980,4.9,-2494960,-4.4,58492043970,5470,-137,-2.4,5410174,490,727,2025-10-14,2026-08-15 16:17:48
6,0,OLD,20254021,트론: 아레스,2025-10-08,55114780,5.0,1818840,3.4,1676889900,5220,387,8,150066,591,1075,2025-10-14,2026-08-15 16:17:48
7,0,OLD,20243864,연의 편지,2025-10-01,24255980,2.2,409080,1.7,1756566020,2719,238,9.6,185979,345,432,2025-10-14,2026-08-15 16:17:48
8,3,OLD,20242964,얼굴,2025-09-11,10829800,1.0,-211700,-1.9,10928461430,1135,-7,-0.6,1067555,219,270,2025-10-14,2026-08-15 16:17:48
9,3,OLD,20257321,그저 사고였을 뿐,2025-10-01,9404500,0.9,1439200,18.1,253185280,1022,171,20.1,25580,52,61,2025-10-14,2026-08-15 16:17:48
10,-1,OLD,20249641,나쁜계집애: 달려라 하니,2025-10-07,9259040,0.8,-3754360,-28.8,466104770,1002,-611,-37.9,51807,246,272,2025-10-14,2026-08-15 16:17:48
