rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,338626560,23.9,80784130,31.3,24498850770,40737,15690,62.6,2306482,784,2786,2025-10-22,2026-08-15 16:17:05
2,27,OLD,20257570,8번 출구,2025-10-22,256188210,18.1,251219210,5055.7,266914710,31965,31680,11115.8,32711,749,2639,2025-10-22,2026-08-15 16:17:05
3,0,NEW,20090284,코렐라인,2009-05-21,124155100,8.8,124155100,100,1568313100,16440,16440,100,236751,263,603,2025-10-22,2026-08-15 16:17:05
4,-2,OLD,20228988,보스,2025-10-03,131062400,9.3,-6666800,-4.8,22178413400,16431,794,5.1,2305185,734,1955,2025-10-22,2026-08-15 16:17:05
5,-2,OLD,20243561,어쩔수가없다,2025-09-24,106871840,7.6,9391820,9.6,27523003390,12982,2695,26.2,2811588,675,1444,2025-10-22,2026-08-15 16:17:05
6,-2,OLD,20257658,극장판 주술회전: 회옥·옥절,2025-10-16,77820700,5.5,27283980,54,1552021460,10042,4969,97.9,154600,546,1019,2025-10-22,2026-08-15 16:17:05
7,-1,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,58600210,4.1,9027570,18.2,4957460780,6821,2010,41.8,464459,450,651,2025-10-22,2026-08-15 16:17:05
8,-3,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,53348640,3.8,3544520,7.1,59217861950,6592,1657,33.6,5484026,438,572,2025-10-22,2026-08-15 16:17:05
9,17,OLD,20247429,세계의 주인,2025-10-22,31599250,2.2,27364150,646.1,48546350,4241,3926,1246.3,5936,358,501,2025-10-22,2026-08-15 16:17:05
10,10,OLD,20253852,퍼스트 라이드,2025-10-29,25874000,1.8,21564000,500.3,99116000,2856,2425,562.6,10505,13,15,2025-10-22,2026-08-15 16:17:05
