rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252432,주토피아 2,2025-11-26,4212118870,66.9,2429161520,136.2,47925183890,427384,247262,137.3,4972012,2114,9545,2025-12-13,2026-08-15 16:15:18
2,0,OLD,20249326,윗집 사람들,2025-12-03,574004200,9.1,290907930,102.8,3415669730,57753,28801,99.5,355408,768,2018,2025-12-13,2026-08-15 16:15:18
3,3,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,292888040,4.7,247146390,540.3,397303190,32811,26941,459,46246,660,1368,2025-12-13,2026-08-15 16:15:18
4,0,OLD,20253906,프레디의 피자가게 2,2025-12-03,282477750,4.5,167052250,144.7,1505174260,28416,16965,148.2,152241,463,765,2025-12-13,2026-08-15 16:15:18
5,-2,OLD,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,242000450,3.8,99539950,69.9,2857694480,24141,10061,71.5,279005,635,1194,2025-12-13,2026-08-15 16:15:18
6,-1,OLD,20255381,위키드: 포 굿,2025-11-19,129961440,2.1,46383300,55.5,9373374320,12899,4283,49.7,915732,335,440,2025-12-13,2026-08-15 16:15:18
7,1,OLD,20256025,더 러닝 맨,2025-12-10,66269240,1.1,15117470,29.6,251825050,6490,1248,23.8,25785,544,785,2025-12-13,2026-08-15 16:15:18
8,5,OLD,20254054,여행과 나날,2025-12-10,45803600,0.7,12739750,38.5,161126450,4671,1388,42.3,16605,154,185,2025-12-13,2026-08-15 16:15:18
9,5,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,46910880,0.7,20065510,74.7,35843508690,4347,1847,73.9,3409895,180,205,2025-12-13,2026-08-15 16:15:18
10,-1,OLD,20258383,나우 유 씨 미 3,2025-11-12,42388000,0.7,879400,2.1,12813735320,4104,-332,-7.5,1353668,210,234,2025-12-13,2026-08-15 16:15:18
