rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,2017347160,58.1,432246420,27.3,25931674060,209405,58917,39.2,2378489,1813,6970,2026-05-27,2026-08-11 11:43:07
2,0,NEW,20263030,백룸,2026-05-27,527833890,15.2,527833890,100,535603890,54103,54103,100,54631,688,1609,2026-05-27,2026-08-11 11:43:07
3,-1,OLD,20259626,마이클,2026-05-13,339208030,9.8,127006360,59.9,13795126600,34487,13894,67.5,1239668,809,1879,2026-05-27,2026-08-11 11:43:07
4,0,NEW,20258236,만달로리안과 그로구,2026-05-27,290204530,8.4,290204530,100,314300530,26242,26242,100,27634,809,2103,2026-05-27,2026-08-11 11:43:07
5,-2,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,52984700,1.5,-9769930,-15.6,15894123890,5333,-488,-8.4,1569730,304,452,2026-05-27,2026-08-11 11:43:07
6,-2,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,33738100,1.0,-3762450,-10,376691400,3533,341,10.7,32929,149,178,2026-05-27,2026-08-11 11:43:07
7,0,OLD,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,30452850,0.9,8660920,39.7,621725210,2935,929,46.3,54997,166,195,2026-05-27,2026-08-11 11:43:07
8,0,NEW,20258837,뒷자리에 태워줘,2026-05-27,19684900,0.6,19684900,100,36459100,2045,2045,100,3674,155,201,2026-05-27,2026-08-11 11:43:07
9,-3,OLD,20261782,프로젝트 헤일메리,2026-03-18,14555450,0.4,-8548170,-37,32747312940,1398,-709,-33.6,2887013,106,126,2026-05-27,2026-08-11 11:43:07
10,0,NEW,20263644,미세스 그린 애플 매지컬 10주년 기념 라이브 ~피오르드~ 온 스크린,2026-05-27,31975000,0.9,31975000,100,31975000,1279,1279,100,1279,21,21,2026-05-27,2026-08-11 11:43:07
