rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20242402,눈동자,2026-06-24,484253960,27.6,87802860,22.1,4352491210,49098,9781,24.9,432135,872,2804,2026-07-01,2026-08-15 15:58:01
2,-1,OLD,20259781,토이 스토리 5,2026-06-17,432151920,24.6,9575250,2.3,17961720150,44064,2056,4.9,1744094,1030,3444,2026-07-01,2026-08-15 15:58:01
3,27,OLD,20263530,마티 슈프림,2026-07-01,193904300,11.0,190905300,6365.6,217160300,19984,19764,8983.6,21401,738,1625,2026-07-01,2026-08-15 15:58:01
4,-1,OLD,20252402,군체,2026-05-21,141312050,8.0,-11621750,-7.6,60665325990,13988,-1833,-11.6,5758225,666,1485,2026-07-01,2026-08-15 15:58:01
5,0,NEW,20264056,그린랜드 2: 마이그레이션,2026-07-01,75379040,4.3,75379040,100,80077390,8165,8165,100,8583,378,733,2026-07-01,2026-08-15 15:58:01
6,-2,OLD,20248252,와일드 씽,2026-06-03,71287470,4.1,-22190480,-23.7,12214966880,7779,-2372,-23.4,1261383,589,991,2026-07-01,2026-08-15 15:58:01
7,0,NEW,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2026-07-01,55607700,3.2,55607700,100,66426700,6619,6619,100,7521,141,538,2026-07-01,2026-08-15 15:58:01
8,0,NEW,20264427,극장판 암살교실 모두의 시간,2026-07-01,51645800,2.9,51645800,100,51645800,4845,4845,100,4845,143,214,2026-07-01,2026-08-15 15:58:01
9,-3,OLD,20263030,백룸,2026-05-27,40111700,2.3,-14348300,-26.3,12463607940,3866,-1263,-24.6,1168161,229,310,2026-07-01,2026-08-15 15:58:01
10,-5,OLD,20250489,슈퍼걸,2026-06-24,30624140,1.7,-27061280,-46.9,1313033890,3193,-2882,-47.4,127396,507,706,2026-07-01,2026-08-15 15:58:01
