rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,972309770,27.4,-107319670,-9.9,19594958430,96261,-11880,-11,2001020,1065,3766,2026-01-25,2026-08-11 11:44:20
2,0,OLD,20247457,신의악단,2025-12-31,700319220,19.7,131251280,23.1,6574402250,71119,13359,23.1,683453,907,1979,2026-01-25,2026-08-11 11:44:20
3,0,OLD,20256396,아바타: 불과 재,2025-12-17,571571480,16.1,-77304420,-11.9,76684721730,44828,-5294,-10.6,6564840,754,1731,2026-01-25,2026-08-11 11:44:20
4,0,OLD,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,252193500,7.1,21176420,9.2,2191634080,27907,2178,8.5,245149,707,1321,2026-01-25,2026-08-11 11:44:20
5,0,OLD,20249624,프로젝트 Y,2026-01-21,225894350,6.4,-30710430,-12,1007261860,21462,-3256,-13.2,101882,774,2080,2026-01-25,2026-08-11 11:44:20
6,0,OLD,20252432,주토피아 2,2025-11-26,201929670,5.7,1748430,0.9,82004289050,20513,337,1.7,8520015,594,907,2026-01-25,2026-08-11 11:44:20
7,0,OLD,20250188,하트맨,2026-01-14,128981000,3.6,-13376270,-9.4,2134101510,12955,-1398,-9.7,228321,599,962,2026-01-25,2026-08-11 11:44:20
8,0,OLD,20040549,천공의 성 라퓨타,2004-04-30,89686170,2.5,-28350590,-24,585947720,8268,-2794,-25.3,65782,406,567,2026-01-25,2026-08-11 11:44:20
9,1,OLD,20250299,고고다이노 극장판: 곤충세계 대모험,2026-01-14,46487400,1.3,3231600,7.5,300433200,5204,269,5.5,33774,214,288,2026-01-25,2026-08-11 11:44:20
10,3,OLD,20050082,이터널 선샤인,2005-11-10,48000600,1.4,1431600,3.1,4462799792,4673,215,4.8,571306,113,165,2026-01-25,2026-08-11 11:44:20
