rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20233219,호프,2026-07-15,1522232140,72.0,-2882912300,-65.4,25257075840,143061,-253942,-64,2272690,2209,7657,2026-07-20,2026-08-15 15:57:46
2,0,OLD,20261784,미니언즈 & 몬스터즈,2026-07-15,171812230,8.1,-719340350,-80.7,4061003700,16807,-69150,-80.4,391495,765,1938,2026-07-20,2026-08-15 15:57:46
3,0,OLD,20259946,모아나,2026-07-08,115022350,5.4,-403103220,-77.8,8499225320,11094,-38871,-77.8,783181,649,1216,2026-07-20,2026-08-15 15:57:46
4,2,OLD,20242402,눈동자,2026-06-24,108068050,5.1,-107752930,-49.9,14862344830,10217,-9673,-48.6,1441425,597,1007,2026-07-20,2026-08-15 15:57:46
5,-1,OLD,20259781,토이 스토리 5,2026-06-17,77806850,3.7,-292870290,-79,28418314100,7510,-27267,-78.4,2757675,486,706,2026-07-20,2026-08-15 15:57:46
6,-1,OLD,20262902,다윗,2026-07-10,31584200,1.5,-183107300,-85.3,1609702070,3242,-18327,-85,162992,298,367,2026-07-20,2026-08-15 15:57:46
7,0,OLD,20252402,군체,2026-05-21,11895350,0.6,-8720550,-42.3,62609300250,1125,-721,-39.1,5942257,137,162,2026-07-20,2026-08-15 15:57:46
8,0,OLD,20263530,마티 슈프림,2026-07-01,9671350,0.5,-11684100,-54.7,1271517630,881,-849,-49.1,117964,57,67,2026-07-20,2026-08-15 15:57:46
9,6,OLD,20264665,드림 애니멀즈: 더무비,2026-07-24,5886000,0.3,-553800,-8.6,76514800,654,190,40.9,8355,5,5,2026-07-20,2026-08-15 15:57:46
10,4,OLD,20259551,파리의 사생활,2026-07-15,3178250,0.2,-2088150,-39.7,36963200,352,-174,-33.1,3736,26,27,2026-07-20,2026-08-15 15:57:46
