rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259626,마이클,2026-05-13,653730300,46.9,-395035350,-37.7,1892831950,59035,-40867,-40.9,177523,1687,5731,2026-05-14,2026-08-11 11:43:15
2,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,252564470,18.1,-39472980,-13.5,13178767930,23909,-6061,-20.2,1323641,826,2301,2026-05-14,2026-08-11 11:43:15
3,0,OLD,20254121,살목지,2026-04-08,124792170,9.0,-33961930,-21.4,31536027660,11588,-4853,-29.5,3078745,715,1763,2026-05-14,2026-08-11 11:43:15
4,1,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,57093380,4.1,-2647240,-4.4,12987065000,6117,-444,-6.8,1345924,515,805,2026-05-14,2026-08-11 11:43:15
5,-1,OLD,20261782,프로젝트 헤일메리,2026-03-18,56127050,4.0,-14639760,-20.7,31882071180,5192,-1856,-26.3,2809767,381,519,2026-05-14,2026-08-11 11:43:15
6,0,OLD,20242837,왕과 사는 남자,2026-02-04,33632950,2.4,-3964050,-10.5,162646870500,3739,-886,-19.2,16850206,261,326,2026-05-14,2026-08-11 11:43:15
7,0,OLD,20252801,교생실습,2026-05-13,24873900,1.8,-8089650,-24.5,73610450,3484,-223,-6,9285,237,396,2026-05-14,2026-08-11 11:43:15
8,0,OLD,20240532,짱구,2026-04-22,27491600,2.0,-2887500,-9.5,3812657830,2885,-421,-12.7,391417,296,407,2026-05-14,2026-08-11 11:43:15
9,0,OLD,20040695,이프 온리,2004-10-29,27762100,2.0,-2598950,-8.6,7011087860,2474,-514,-17.2,1043108,231,320,2026-05-14,2026-08-11 11:43:15
10,0,OLD,20194376,탑건: 매버릭,2022-06-22,25112800,1.8,-2438450,-8.9,88590100244,2087,-631,-23.2,8254250,125,198,2026-05-14,2026-08-11 11:43:15
