rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,678161700,46.6,-159930340,-19.1,37353723190,62698,-16841,-21.2,3458516,1582,4875,2025-09-04,2026-08-15 16:18:51
2,0,OLD,20256702,컨저링: 마지막 의식,2025-09-03,286830930,19.7,-110510380,-27.8,687709240,28534,-11047,-27.9,68460,837,2153,2025-09-04,2026-08-15 16:18:51
3,0,OLD,20254501,F1 더 무비,2025-06-25,132347510,9.1,-9109970,-6.4,51787452600,13230,-1377,-9.4,4825857,644,1330,2025-09-04,2026-08-15 16:18:51
4,0,OLD,20241941,좀비딸,2025-07-30,119625700,8.2,-14005000,-10.5,51253164090,12987,-1615,-11.1,5409167,676,1730,2025-09-04,2026-08-15 16:18:51
5,0,OLD,20256071,투게더,2025-09-03,34885600,2.4,-21448300,-38.1,114325700,4515,-3410,-43,15019,239,603,2025-09-04,2026-08-15 16:18:51
6,0,OLD,20256281,첫사랑 엔딩,2025-08-27,32606400,2.2,-6098200,-15.8,795087770,3468,-603,-14.8,84386,271,386,2025-09-04,2026-08-15 16:18:51
7,3,OLD,20210546,악마가 이사왔다,2025-08-13,12818700,0.9,-963400,-7,4035094910,1534,17,1.1,425155,88,109,2025-09-04,2026-08-15 16:18:51
8,1,OLD,20256701,긴키 지방의 어느 장소에 대하여,2025-08-13,13145900,0.9,-2389400,-15.4,2655616490,1307,-251,-16.1,260183,156,188,2025-09-04,2026-08-15 16:18:51
9,3,OLD,20256202,노바디2,2025-08-27,10973700,0.8,-1010600,-8.4,477303800,1200,-129,-9.7,53898,199,277,2025-09-04,2026-08-15 16:18:51
10,-3,OLD,20020328,이티,1984-06-23,10006600,0.7,-13074100,-56.6,94402800,1044,-1365,-56.7,11492,110,174,2025-09-04,2026-08-15 16:18:51
