rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256396,아바타: 불과 재,2025-12-17,2938863440,65.1,890166890,43.5,7966944950,246179,67145,37.5,691624,2514,8034,2025-12-19,2026-08-15 16:14:46
2,0,OLD,20252432,주토피아 2,2025-11-26,1123036410,24.9,362308270,47.6,56179296380,115388,33108,40.2,5829167,1181,3411,2025-12-19,2026-08-15 16:14:46
3,0,OLD,20249326,윗집 사람들,2025-12-03,116608170,2.6,22652170,24.1,4597859350,11902,1886,18.8,476887,548,905,2025-12-19,2026-08-15 16:14:46
4,1,OLD,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,42725800,0.9,11295900,35.9,3313105010,4206,982,30.5,325206,248,288,2025-12-19,2026-08-15 16:14:46
5,3,OLD,20253906,프레디의 피자가게 2,2025-12-03,36071300,0.8,12654700,54,1970954060,3598,1087,43.3,199876,143,188,2025-12-19,2026-08-15 16:14:46
6,0,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,25636100,0.6,1179300,4.8,847155400,3366,332,10.9,98326,272,290,2025-12-19,2026-08-15 16:14:46
7,3,OLD,20255381,위키드: 포 굿,2025-11-19,24845450,0.6,9325350,60.1,9636635090,2547,891,53.8,943152,77,91,2025-12-19,2026-08-15 16:14:46
8,1,OLD,20254054,여행과 나날,2025-12-10,18510100,0.4,-817650,-4.2,303537060,1994,-213,-9.7,31989,78,93,2025-12-19,2026-08-15 16:14:46
9,-2,OLD,20233259,정보원,2025-12-03,18092200,0.4,-6761300,-27.2,1474442800,1830,-893,-32.8,160812,61,67,2025-12-19,2026-08-15 16:14:46
10,1,OLD,20258383,나우 유 씨 미 3,2025-11-12,17076800,0.4,4790200,39,12940100890,1807,320,21.5,1367031,35,39,2025-12-19,2026-08-15 16:14:46
