rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256396,아바타: 불과 재,2025-12-17,2528548820,46.8,955124200,60.7,52409899290,255811,117198,84.6,4569538,1857,5445,2025-12-31,2026-08-15 16:13:37
2,0,NEW,20249255,만약에 우리,2025-12-31,911688760,16.9,911688760,100,1108163360,110325,110325,100,129136,961,2734,2025-12-31,2026-08-15 16:13:37
3,-1,OLD,20252432,주토피아 2,2025-11-26,824680100,15.3,230783320,38.9,74124615600,101823,37650,58.7,7705705,1001,2839,2025-12-31,2026-08-15 16:13:37
4,-1,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,422350700,7.8,75822020,21.9,4681497750,53323,16532,44.9,489018,781,1622,2025-12-31,2026-08-15 16:13:37
5,29,OLD,20247457,신의악단,2025-12-31,155726960,2.9,154196960,10078.2,195880960,20222,20052,11795.3,24632,496,811,2025-12-31,2026-08-15 16:13:37
6,-2,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,154747310,2.9,9564690,6.6,3114817400,18979,3491,22.5,327390,583,907,2025-12-31,2026-08-15 16:13:37
7,0,NEW,20259893,화양연화 특별판,2025-12-31,80027452,1.5,80027452,100,106182952,9292,9292,100,11279,174,197,2025-12-31,2026-08-15 16:13:37
8,-3,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,41105520,0.8,-10240280,-19.9,1892881630,4807,-1116,-18.8,216003,199,215,2025-12-31,2026-08-15 16:13:37
9,0,NEW,20259333,누벨바그,2025-12-31,24782960,0.5,24782960,100,30832060,4051,4051,100,4597,141,222,2025-12-31,2026-08-15 16:13:37
10,0,NEW,20259563,파더 마더 시스터 브라더,2025-12-31,26807400,0.5,26807400,100,49913100,3216,3216,100,5344,63,68,2025-12-31,2026-08-15 16:13:37
