rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20258383,나우 유 씨 미 3,2025-11-12,888641590,48.9,258791640,41.1,2286717080,92708,24211,35.3,244156,1325,5330,2025-11-14,2026-08-15 16:16:49
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,236024880,13.0,25500570,12.1,32351022650,22915,1357,6.3,3063976,697,1896,2025-11-14,2026-08-15 16:16:49
3,1,OLD,20254375,프레데터: 죽음의 땅,2025-11-05,160174770,8.8,46480770,40.9,3055046140,16357,4367,36.4,296323,687,1956,2025-11-14,2026-08-15 16:16:49
4,-1,OLD,20253852,퍼스트 라이드,2025-10-29,133302400,7.3,-35808110,-21.2,6010712630,15216,-3875,-20.3,650900,658,1645,2025-11-14,2026-08-15 16:16:49
5,0,OLD,20257570,8번 출구,2025-10-22,44358870,2.4,-2256750,-4.8,4104704360,4417,-398,-8.3,417996,409,640,2025-11-14,2026-08-15 16:16:49
6,3,OLD,20256320,부고니아,2025-11-05,30911500,1.7,10131100,48.8,523137910,3099,986,46.7,52912,286,359,2025-11-14,2026-08-15 16:16:49
7,1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,28721250,1.6,6829950,31.2,60537429970,2863,597,26.3,5612379,247,297,2025-11-14,2026-08-15 16:16:49
8,-2,OLD,20090284,코렐라인,2009-05-21,23483000,1.3,-1349000,-5.4,3279741800,2462,-167,-6.4,409111,155,226,2025-11-14,2026-08-15 16:16:49
9,-2,OLD,20247429,세계의 주인,2025-10-22,23323750,1.3,311790,1.4,975608590,2335,11,0.5,101328,200,256,2025-11-14,2026-08-15 16:16:49
10,3,OLD,20257361,난징사진관,2025-11-05,16435300,0.9,5992900,57.4,217718720,1877,607,47.8,24213,120,132,2025-11-14,2026-08-15 16:16:49
