rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,568106470,43.0,-1301536610,-69.6,151276215000,60583,-127849,-67.8,15676438,1451,5578,2026-03-30,2026-08-15 16:04:19
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,492054630,37.3,-1178465740,-70.5,13610331780,42581,-104260,-71,1193227,1271,3430,2026-03-30,2026-08-15 16:04:19
3,1,OLD,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,37842700,2.9,-103474700,-73.2,584732600,3715,-10146,-73.2,55647,204,485,2026-03-30,2026-08-15 16:04:19
4,6,OLD,20254121,살목지,2026-04-08,18862500,1.4,-9975800,-34.6,106270700,2515,70,2.9,10418,10,10,2026-03-30,2026-08-15 16:04:19
5,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,27618000,2.1,-81772800,-74.8,61847975250,2209,-6736,-75.3,5737789,23,76,2026-03-30,2026-08-15 16:04:19
6,-3,OLD,20256283,호퍼스,2026-03-04,21756800,1.6,-169373940,-88.6,7003294640,2159,-17072,-88.8,710244,301,394,2026-03-30,2026-08-15 16:04:19
7,2,OLD,20257521,프로텍터,2026-03-25,13830400,1.0,-12170600,-46.8,171942160,1609,-1320,-45.1,20517,302,373,2026-03-30,2026-08-15 16:04:19
8,-2,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,17500140,1.3,-53233260,-75.3,10635219520,1543,-4509,-74.5,1020897,142,242,2026-03-30,2026-08-15 16:04:19
9,6,OLD,20261694,투어스 브이알 콘서트 : 러쉬로드,2026-03-04,38880000,2.9,-4576000,-10.5,895367500,1215,-143,-10.5,28096,1,8,2026-03-30,2026-08-15 16:04:19
10,1,OLD,19970100,첨밀밀 ,1997-03-01,9813600,0.7,-16923300,-63.3,165981800,1010,-1255,-55.4,16739,120,257,2026-03-30,2026-08-15 16:04:19
