rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,2180344160,75.6,704615720,47.7,119810083870,221367,62723,39.5,12435379,2036,8880,2026-03-13,2026-08-15 16:05:07
2,0,OLD,20256283,호퍼스,2026-03-04,178612510,6.2,83922720,88.6,3732181090,17445,7878,82.3,375388,673,1773,2026-03-13,2026-08-15 16:05:07
3,0,OLD,20232662,삼악도,2026-03-11,83118200,2.9,20916200,33.6,245100800,8864,1636,22.6,28091,225,747,2026-03-13,2026-08-15 16:05:07
4,0,OLD,20254501,F1 더 무비,2025-06-25,99100390,3.4,27012570,37.5,55197527340,6977,1640,30.7,5233705,159,415,2026-03-13,2026-08-15 16:05:07
5,0,OLD,20241266,휴민트,2026-02-11,43145400,1.5,4746070,12.4,19737723870,4308,353,8.9,1955602,435,655,2026-03-13,2026-08-15 16:05:07
6,0,NEW,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,55774550,1.9,55774550,100,9837135420,4225,4225,100,954489,16,52,2026-03-13,2026-08-15 16:05:07
7,0,OLD,20060033,오만과 편견,2006-03-24,26971100,0.9,6575200,32.2,5607704100,2466,409,19.9,892437,148,294,2026-03-13,2026-08-15 16:05:07
8,-2,OLD,20241501,매드 댄스 오피스,2026-03-04,16976200,0.6,-2463000,-12.7,348614850,2012,-208,-9.4,39615,254,294,2026-03-13,2026-08-15 16:05:07
9,0,NEW,20241575,메소드연기,2026-03-18,16794000,0.6,16794000,100,20487000,1866,1866,100,2229,6,7,2026-03-13,2026-08-15 16:05:07
10,-1,OLD,20247457,신의악단,2025-12-31,12047300,0.4,3051100,33.9,13594249250,1337,308,29.9,1426802,118,140,2026-03-13,2026-08-15 16:05:07
