rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,1319118880,54.7,-621858240,-32,25237429450,118642,-98985,-45.5,2353019,1935,6423,2025-08-28,2026-08-15 16:19:26
2,0,NEW,20257209,임영웅 [아임 히어로 2] 청음회,2025-08-28,200272000,8.3,200272000,100,200272000,50068,50068,100,50068,57,331,2025-08-28,2026-08-15 16:19:26
3,-1,OLD,20241941,좀비딸,2025-07-30,256452190,10.6,-184503090,-41.8,48723447060,27948,-29581,-51.4,5145540,815,2061,2025-08-28,2026-08-15 16:19:26
4,-1,OLD,20254501,F1 더 무비,2025-06-25,209032980,8.7,-138604630,-39.9,49562939790,20559,-22756,-52.5,4608757,713,1355,2025-08-28,2026-08-15 16:19:26
5,0,OLD,20256281,첫사랑 엔딩,2025-08-27,77167100,3.2,-48353640,-38.5,202687840,8238,-7377,-47.2,23853,485,721,2025-08-28,2026-08-15 16:19:26
6,0,OLD,20256701,긴키 지방의 어느 장소에 대하여,2025-08-13,50507840,2.1,-15783300,-23.8,2179339840,4874,-3352,-40.7,214437,283,391,2025-08-28,2026-08-15 16:19:26
7,-3,OLD,20256202,노바디2,2025-08-27,40405300,1.7,-88418500,-68.6,197397100,4290,-12807,-74.9,25411,326,792,2025-08-28,2026-08-15 16:19:26
8,-1,OLD,20210546,악마가 이사왔다,2025-08-13,37702300,1.6,-17166300,-31.3,3814438150,4187,-2922,-41.1,401458,347,425,2025-08-28,2026-08-15 16:19:26
9,-1,OLD,20256185,프리키 프라이데이 2,2025-08-27,29831350,1.2,-19664150,-39.7,86296850,3244,-3000,-48,10185,391,563,2025-08-28,2026-08-15 16:19:26
10,13,OLD,20231024,온리 갓 노우즈 에브리띵,2025-08-22,13286200,0.6,8521180,178.8,166950820,1677,1108,194.7,18861,194,203,2025-08-28,2026-08-15 16:19:26
