rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,3341082720,43.5,2023661700,153.6,43129490420,331471,196084,144.8,4043764,1516,5783,2026-06-03,2026-08-15 15:58:36
2,9,OLD,20248252,와일드 씽,2026-06-03,1547446960,20.1,1536736960,14348.6,1747844870,160756,159566,13408.9,182077,1351,5470,2026-06-03,2026-08-15 15:58:36
3,-1,OLD,20263030,백룸,2026-05-27,1189241000,15.5,789363620,197.4,6092308010,114102,75045,192.1,572740,872,2302,2026-06-03,2026-08-15 15:58:36
4,-1,OLD,20259626,마이클,2026-05-13,384637210,5.0,178840500,86.9,16226314020,37148,16077,76.3,1467941,524,788,2026-06-03,2026-08-15 15:58:36
5,1,OLD,20263512,이상한 과자 가게 전천당,2026-05-29,274439010,3.6,249559470,1003.1,881565450,30346,27341,909.9,95811,531,714,2026-06-03,2026-08-15 15:58:36
6,-2,OLD,20258236,만달로리안과 그로구,2026-05-27,230458320,3.0,79012900,52.2,1900454370,17876,4125,30,156483,308,437,2026-06-03,2026-08-15 15:58:36
7,0,NEW,20263761,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,2026-06-03,264470000,3.4,264470000,100,266126000,11499,11499,100,11571,62,112,2026-06-03,2026-08-15 15:58:36
8,10,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,111860290,1.5,107223290,2312.3,15717653990,11396,10821,1881.9,1618765,196,217,2026-06-03,2026-08-15 15:58:36
9,0,NEW,20263272,돌핀보이: 푸른 바다의 수호자,2026-06-03,48894050,0.6,48894050,100,50950050,5419,5419,100,5634,222,242,2026-06-03,2026-08-15 15:58:36
10,2,OLD,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,35994570,0.5,26521840,280,789225800,3475,2571,284.4,70388,60,68,2026-06-03,2026-08-15 15:58:36
