rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,401842980,24.2,-23928440,-5.6,16657715490,41618,-2151,-4.9,1707253,886,3171,2026-01-21,2026-08-15 16:12:47
2,0,NEW,20249624,프로젝트 Y,2026-01-21,224920730,13.6,224920730,100,246059730,24398,24398,100,26551,781,2785,2026-01-21,2026-08-15 16:12:47
3,-1,OLD,20247457,신의악단,2025-12-31,174751000,10.5,-52668220,-23.2,4810137780,18809,-5268,-21.9,502944,618,1194,2026-01-21,2026-08-15 16:12:47
4,-1,OLD,20256396,아바타: 불과 재,2025-12-17,202634960,12.2,-13876430,-6.4,74996291010,16497,-1699,-9.3,6433340,711,1585,2026-01-21,2026-08-15 16:12:47
5,0,NEW,20040549,천공의 성 라퓨타,2004-04-30,143817110,8.7,143817110,100,279432610,14433,14433,100,36402,431,727,2026-01-21,2026-08-15 16:12:47
6,-1,OLD,20252432,주토피아 2,2025-11-26,63021710,3.8,-17331460,-21.6,81450647740,6749,-1601,-19.2,8463442,449,674,2026-01-21,2026-08-15 16:12:47
7,-3,OLD,20250188,하트맨,2026-01-14,56838900,3.4,-51564360,-47.6,1748205680,6346,-5797,-47.7,188409,539,1021,2026-01-21,2026-08-15 16:12:47
8,0,NEW,20258324,731,2026-01-21,55173700,3.3,55173700,100,55173700,6084,6084,100,6084,314,492,2026-01-21,2026-08-15 16:12:47
9,-3,OLD,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,45145410,2.7,-15004490,-24.9,1601790300,5290,-1670,-24,179493,501,791,2026-01-21,2026-08-15 16:12:47
10,0,NEW,20030316,반지의 제왕 : 왕의 귀환,2003-12-17,67826640,4.1,67826640,100,4751159030,4569,4569,100,731630,12,43,2026-01-21,2026-08-15 16:12:47
