rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20258383,나우 유 씨 미 3,2025-11-12,1532628810,50.9,-240592800,-13.6,5592567500,158846,-24895,-13.5,586743,1352,5777,2025-11-16,2026-08-15 16:16:48
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,363036100,12.1,-261342980,-41.9,33338437830,35093,-24487,-41.1,3158649,765,2153,2025-11-16,2026-08-15 16:16:48
3,0,OLD,20254375,프레데터: 죽음의 땅,2025-11-05,275493460,9.1,-65840600,-19.3,3671873660,27984,-6598,-19.1,358889,715,2015,2025-11-16,2026-08-15 16:16:48
4,0,OLD,20253852,퍼스트 라이드,2025-10-29,172459570,5.7,-41080550,-19.2,6396712320,18199,-3619,-16.6,690917,715,1726,2025-11-16,2026-08-15 16:16:48
5,1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,73323700,2.4,-5097200,-6.5,60689174570,7373,-455,-5.8,5627580,293,355,2025-11-16,2026-08-15 16:16:48
6,-1,OLD,20257570,8번 출구,2025-10-22,73693250,2.4,-13284630,-15.3,4265375490,7263,-1282,-15,433804,452,672,2025-11-16,2026-08-15 16:16:48
7,0,OLD,20258385,꼬마돼지 베이브와 타피티,2025-11-13,46923800,1.6,657250,1.4,127472350,5352,45,0.8,15309,359,416,2025-11-16,2026-08-15 16:16:48
8,1,OLD,20258570,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,42499900,1.4,1056100,2.5,279015300,4417,117,2.7,29666,209,340,2025-11-16,2026-08-15 16:16:48
9,1,OLD,20090284,코렐라인,2009-05-21,41332400,1.4,1617500,4.1,3360789100,4225,250,6.3,417311,173,261,2025-11-16,2026-08-15 16:16:48
10,-2,OLD,20256320,부고니아,2025-11-05,39157660,1.3,-9400020,-19.4,610853250,3787,-715,-15.9,61201,248,308,2025-11-16,2026-08-15 16:16:48
