rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253852,퍼스트 라이드,2025-10-29,936309230,28.3,479571750,105,2543623790,96313,47843,98.7,282810,1166,4674,2025-11-01,2026-08-15 16:16:58
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,728896500,22.0,430315610,144.1,29046498070,69058,40666,143.2,2744112,817,2896,2025-11-01,2026-08-15 16:16:58
3,0,OLD,20257570,8번 출구,2025-10-22,377109140,11.4,218157570,137.2,2840276120,37319,21825,140.9,291095,707,1738,2025-11-01,2026-08-15 16:16:58
4,3,OLD,20259147,케이팝 데몬 헌터스,2025-10-31,201263900,6.1,118862600,144.2,283665200,17578,10565,150.6,24591,143,519,2025-11-01,2026-08-15 16:16:58
5,-1,OLD,20090284,코렐라인,2009-05-21,163411100,4.9,75753000,86.4,2723223800,16020,8007,99.9,353322,257,594,2025-11-01,2026-08-15 16:16:58
6,3,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,138077050,4.2,94164480,214.4,60036182060,12536,8230,191.1,5562285,429,546,2025-11-01,2026-08-15 16:16:58
7,-1,OLD,20243561,어쩔수가없다,2025-09-24,74310310,2.2,8967260,13.7,28478070400,7549,487,6.9,2912624,474,699,2025-11-01,2026-08-15 16:16:58
8,2,OLD,20247429,세계의 주인,2025-10-22,72902600,2.2,30094400,70.3,558442720,7102,3082,76.7,59023,274,368,2025-11-01,2026-08-15 16:16:58
9,3,OLD,20257658,극장판 주술회전: 회옥·옥절,2025-10-16,56422370,1.7,30853060,120.7,2112697830,5811,3205,123,212023,310,411,2025-11-01,2026-08-15 16:16:58
10,1,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,47356760,1.4,18141160,62.1,5474800500,4727,1606,51.5,514639,234,303,2025-11-01,2026-08-15 16:16:58
