rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,1689901980,40.2,1029544410,155.9,17226424790,153841,95763,164.9,1518388,1401,4099,2026-04-04,2026-08-11 11:43:38
2,0,OLD,20242837,왕과 사는 남자,2026-02-04,1240513800,29.5,725954490,141.1,154383194390,123797,71726,137.7,15997258,1392,5417,2026-04-04,2026-08-11 11:43:38
3,1,OLD,20261666,네가 마지막으로 남긴 노래,2026-04-01,186093850,4.4,109158150,141.9,434361670,16758,9491,130.6,42249,593,1160,2026-04-04,2026-08-11 11:43:38
4,-1,OLD,20192680,끝장수사,2026-04-02,158445050,3.8,48687950,44.4,397476750,16587,4824,41,42967,689,1343,2026-04-04,2026-08-11 11:43:38
5,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,207259200,4.9,122209400,143.7,62309829850,14918,9015,152.7,5771449,90,256,2026-04-04,2026-08-11 11:43:38
6,1,OLD,20256283,호퍼스,2026-03-04,113403520,2.7,96934520,588.6,7188329930,11402,9763,595.7,728979,463,667,2026-04-04,2026-08-11 11:43:38
7,19,OLD,20254121,살목지,2026-04-08,97336800,2.3,95176800,4406.3,209841500,8058,7788,2884.4,19156,116,144,2026-04-04,2026-08-11 11:43:38
8,-2,OLD,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,62849750,1.5,29792400,90.1,775473850,6311,3145,99.3,74681,196,313,2026-04-04,2026-08-11 11:43:38
9,54,OLD,20262179,펫 트레인,2026-03-28,26819850,0.6,26469350,7551.9,119056450,3565,3525,8812.5,15819,130,166,2026-04-04,2026-08-11 11:43:38
10,1,OLD,20262101,킬 빌: 더 홀 블러디 어페어,2026-04-01,72035500,1.7,51762600,255.3,184799400,3479,2459,241.1,9279,97,122,2026-04-04,2026-08-11 11:43:38
