rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252432,주토피아 2,2025-11-26,1782957350,60.0,746481140,72,43713065020,180122,71425,65.7,4544628,1800,7357,2025-12-12,2026-08-15 16:15:19
2,0,OLD,20249326,윗집 사람들,2025-12-03,283096270,9.5,84170710,42.3,2841665530,28952,7722,36.4,297655,737,1999,2025-12-12,2026-08-15 16:15:19
3,0,OLD,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,142460500,4.8,53788230,60.7,2615694030,14080,4854,52.6,254864,622,1306,2025-12-12,2026-08-15 16:15:19
4,1,OLD,20253906,프레디의 피자가게 2,2025-12-03,115425500,3.9,51808500,81.4,1222696510,11451,4877,74.2,123825,430,647,2025-12-12,2026-08-15 16:15:19
5,2,OLD,20255381,위키드: 포 굿,2025-11-19,83578140,2.8,29632740,54.9,9243412880,8616,2857,49.6,902833,378,509,2025-12-12,2026-08-15 16:15:19
6,0,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,45741650,1.5,-3966850,-8,104415150,5870,-640,-9.8,13435,465,637,2025-12-12,2026-08-15 16:15:19
7,-3,OLD,20233259,정보원,2025-12-03,49420720,1.7,-10806980,-17.9,1269241430,5800,-859,-12.9,138123,441,607,2025-12-12,2026-08-15 16:15:19
8,0,OLD,20256025,더 러닝 맨,2025-12-10,51151770,1.7,-1637410,-3.1,185555810,5242,-348,-6.2,19295,536,1015,2025-12-12,2026-08-15 16:15:19
9,0,OLD,20258383,나우 유 씨 미 3,2025-11-12,41508600,1.4,8303150,25,12771347320,4436,777,21.2,1349564,291,343,2025-12-12,2026-08-15 16:15:19
10,0,NEW,20250024,블루 아카이브 : 디 오케스트라 인 시네마,2025-12-12,75399000,2.5,75399000,100,76499000,3774,3774,100,3924,47,62,2025-12-12,2026-08-15 16:15:19
