rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20249255,만약에 우리,2025-12-31,235761740,24.8,-403918910,-63.1,22909862750,24356,-39585,-61.9,2347201,821,2824,2026-02-02,2026-08-11 11:44:15
2,-1,OLD,20247457,신의악단,2025-12-31,206671590,21.8,-427977480,-67.4,9113186110,22340,-43428,-66,956724,668,1864,2026-02-02,2026-08-11 11:44:15
3,0,OLD,20256396,아바타: 불과 재,2025-12-17,87419890,9.2,-224008380,-71.9,78194668980,7396,-17089,-69.8,6687282,539,1027,2026-02-02,2026-08-11 11:44:15
4,3,OLD,20247690,시스터,2026-01-28,41938850,4.4,-46941890,-52.8,432022800,4976,-4664,-48.4,50022,499,996,2026-02-02,2026-08-11 11:44:15
5,3,OLD,20250686,하우스메이드,2026-01-28,41418400,4.4,-47753280,-53.6,462838820,4477,-4722,-51.3,50935,478,882,2026-02-02,2026-08-11 11:44:15
6,0,OLD,20250644,직장상사 길들이기,2026-01-28,39696250,4.2,-72192200,-64.5,559574910,4116,-7134,-63.4,59767,553,1041,2026-02-02,2026-08-11 11:44:15
7,2,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,28716050,3.0,-55290650,-65.8,12593433959,2952,-5373,-64.5,1249877,157,277,2026-02-02,2026-08-11 11:44:15
8,-3,OLD,20252432,주토피아 2,2025-11-26,26094170,2.8,-92690480,-78,82489692290,2719,-9272,-77.3,8570939,303,385,2026-02-02,2026-08-11 11:44:15
9,2,OLD,20258885,프라이메이트,2026-01-28,22256000,2.3,-21483110,-49.1,291415250,2292,-1986,-46.4,31637,374,538,2026-02-02,2026-08-11 11:44:15
10,-6,OLD,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,19444300,2.0,-129101150,-86.9,2654090220,2155,-14087,-86.7,296585,282,349,2026-02-02,2026-08-11 11:44:15
