rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20255381,위키드: 포 굿,2025-11-19,539994820,40.1,-563975940,-51.1,1655413580,52475,-55671,-51.5,161305,1589,5176,2025-11-20,2026-08-15 16:16:45
2,0,OLD,20258383,나우 유 씨 미 3,2025-11-12,347114010,25.8,-32648150,-8.6,7269113960,37010,-3731,-9.2,766810,815,2354,2025-11-20,2026-08-15 16:16:45
3,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,97196580,7.2,-69543860,-41.7,33868401370,10092,-7339,-42.1,3213301,578,1034,2025-11-20,2026-08-15 16:16:45
4,0,OLD,20257161,국보,2025-11-19,60792500,4.5,-25961760,-29.9,201954940,6746,-2823,-29.5,20930,458,752,2025-11-20,2026-08-15 16:16:45
5,0,OLD,20243405,나혼자 프린스,2025-11-19,43700900,3.2,-8108600,-15.7,105375400,5126,-964,-15.8,12349,519,1047,2025-11-20,2026-08-15 16:16:45
6,0,OLD,20254375,프레데터: 죽음의 땅,2025-11-05,37601210,2.8,-2955490,-7.3,3915474110,3928,-485,-11,384726,424,635,2025-11-20,2026-08-15 16:16:45
7,0,OLD,20253852,퍼스트 라이드,2025-10-29,32441000,2.4,-1294500,-3.8,6595159340,3900,-301,-7.2,714243,345,472,2025-11-20,2026-08-15 16:16:45
8,43,OLD,19980126,가타카,1998-05-02,13581760,1.0,12721760,1479.3,14441760,1388,1302,1514,1474,71,126,2025-11-20,2026-08-15 16:16:45
9,4,OLD,20247429,세계의 주인,2025-10-22,12761300,0.9,2450100,23.8,1106339250,1373,283,26,114715,109,140,2025-11-20,2026-08-15 16:16:45
10,0,OLD,20257570,8번 출구,2025-10-22,11146400,0.8,-2347600,-17.4,4331713410,1340,-328,-19.7,441742,183,211,2025-11-20,2026-08-15 16:16:45
