rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256396,아바타: 불과 재,2025-12-17,4207700560,50.7,1679151740,66.4,56617599850,358005,102194,39.9,4927543,1752,5425,2026-01-01,2026-08-15 16:13:26
2,1,OLD,20252432,주토피아 2,2025-11-26,1340436480,16.2,515756380,62.5,75465052080,137413,35590,35,7843118,986,2876,2026-01-01,2026-08-15 16:13:26
3,-1,OLD,20249255,만약에 우리,2025-12-31,996136420,12.0,84447660,9.3,2104299780,100059,-10266,-9.3,229195,893,2589,2026-01-01,2026-08-15 16:13:26
4,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,537611600,6.5,115260900,27.3,5219109350,53427,104,0.2,542445,743,1469,2026-01-01,2026-08-15 16:13:26
5,0,OLD,20247457,신의악단,2025-12-31,281148600,3.4,125421640,80.5,477029560,29755,9533,47.1,54387,464,699,2026-01-01,2026-08-15 16:13:26
6,0,NEW,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,232480960,2.8,232480960,100,255636160,25204,25204,100,27568,505,642,2026-01-01,2026-08-15 16:13:26
7,-1,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,237866440,2.9,83119130,53.7,3352683840,24913,5934,31.3,352303,545,782,2026-01-01,2026-08-15 16:13:26
8,0,NEW,20258272,톰과 제리: 황금나침반 대소동,2026-01-01,116029220,1.4,116029220,100,120747220,13003,13003,100,13459,406,484,2026-01-01,2026-08-15 16:13:26
9,-1,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,50957160,0.6,9851640,24,1943838790,5608,801,16.7,221611,197,212,2026-01-01,2026-08-15 16:13:26
10,-3,OLD,20259893,화양연화 특별판,2025-12-31,51834270,0.6,-28193182,-35.2,158017222,5002,-4290,-46.2,16281,157,172,2026-01-01,2026-08-15 16:13:26
