rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,516037650,41.1,83253200,19.2,21470768820,51175,9273,22.1,2076831,1152,4209,2026-04-28,2026-08-11 11:43:25
2,1,OLD,20261782,프로젝트 헤일메리,2026-03-18,187617430,14.9,9883660,5.6,28543052240,16822,1210,7.8,2523324,705,1671,2026-04-28,2026-08-11 11:43:25
3,-1,OLD,20240532,짱구,2026-04-22,148879770,11.9,-2935820,-1.9,1897622590,15554,-76,-0.5,195082,691,1717,2026-04-28,2026-08-11 11:43:25
4,0,OLD,20242837,왕과 사는 남자,2026-02-04,108013420,8.6,10834210,11.1,161490785100,11671,1557,15.4,16728581,614,1343,2026-04-28,2026-08-11 11:43:25
5,0,OLD,20262685,란 12.3,2026-04-22,78977470,6.3,7592270,10.6,1511673210,8011,732,10.1,148938,581,1528,2026-04-28,2026-08-11 11:43:25
6,0,OLD,20247648,내 이름은,2026-04-15,44141750,3.5,8011450,22.2,1528595620,5077,1003,24.6,170757,491,826,2026-04-28,2026-08-11 11:43:25
7,0,OLD,20262657,리 크로닌의 미이라,2026-04-22,29566140,2.4,199270,0.7,365849230,2746,-12,-0.4,33691,316,450,2026-04-28,2026-08-11 11:43:25
8,3,OLD,20262776,르누아르,2026-04-22,9449780,0.8,3346670,54.8,108415470,1942,1074,123.7,13670,132,216,2026-04-28,2026-08-11 11:43:25
9,-1,OLD,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2026-04-22,21470500,1.7,1534500,7.7,324708600,1449,120,9,21189,88,136,2026-04-28,2026-08-11 11:43:25
10,0,OLD,20070602,마녀배달부 키키,2007-11-22,11750000,0.9,2821050,31.6,1153205784,1292,343,36.1,117936,114,140,2026-04-28,2026-08-11 11:43:25
