rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,524652440,42.8,-1569760550,-74.9,50662435760,52031,-152178,-74.5,4779555,1386,5260,2026-06-08,2026-08-11 11:43:00
2,0,OLD,20248252,와일드 씽,2026-06-03,297263190,24.2,-809374090,-73.1,5581204480,31702,-80023,-71.6,575414,1026,3774,2026-06-08,2026-08-11 11:43:00
3,0,OLD,20263030,백룸,2026-05-27,186738060,15.2,-533925980,-74.1,8685360650,17838,-49964,-73.7,817461,720,2087,2026-06-08,2026-08-11 11:43:00
4,0,OLD,20259626,마이클,2026-05-13,61120300,5.0,-185902340,-75.3,17037864990,6224,-17280,-73.5,1546364,492,770,2026-06-08,2026-08-11 11:43:00
5,1,OLD,20258236,만달로리안과 그로구,2026-05-27,20340550,1.7,-134889800,-86.9,2361292590,1956,-9885,-83.5,193795,232,302,2026-06-08,2026-08-11 11:43:00
6,4,OLD,20263941,마스터즈 오브 유니버스,2026-06-05,11183050,0.9,-10408820,-48.2,101734390,1304,-1108,-45.9,11627,185,210,2026-06-08,2026-08-11 11:43:00
7,2,OLD,20040734,노트북,2004-11-26,13044700,1.1,-25675300,-66.3,6509339290,1170,-1867,-61.5,840601,76,118,2026-06-08,2026-08-11 11:43:00
8,0,NEW,20248484,신사: 악귀의 속삭임,2026-06-17,10676000,0.9,10676000,100,10676000,1114,1114,100,1114,4,5,2026-06-08,2026-08-11 11:43:00
9,3,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,10054450,0.8,-15044900,-59.9,690657550,1023,-1294,-55.8,61705,70,84,2026-06-08,2026-08-11 11:43:00
10,-5,OLD,20263512,이상한 과자 가게 전천당,2026-05-29,6910150,0.6,-157992890,-95.8,1253000680,813,-17589,-95.6,137630,206,234,2026-06-08,2026-08-11 11:43:00
