rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,26,OLD,20254121,살목지,2026-04-08,902587320,48.6,900475320,42636.1,1205158520,89911,89719,46728.6,116824,1191,3873,2026-04-08,2026-08-15 16:03:05
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,354308230,19.1,18776770,5.6,19590215550,32139,1559,5.1,1733207,1139,2967,2026-04-08,2026-08-15 16:03:05
3,-2,OLD,20242837,왕과 사는 남자,2026-02-04,255872660,13.8,-41733600,-14,156242826940,27524,-4608,-14.3,16189135,1040,3203,2026-04-08,2026-08-15 16:03:05
4,0,NEW,20261622,위 리브 인 타임,2026-04-08,35874900,1.9,35874900,100,41012900,5337,5337,100,6071,220,437,2026-04-08,2026-08-15 16:03:05
5,0,NEW,20262343,크라임 101,2026-04-08,23454460,1.3,23454460,100,31086460,3513,3513,100,4025,208,436,2026-04-08,2026-08-15 16:03:05
6,-3,OLD,20192680,끝장수사,2026-04-02,30160150,1.6,-23117400,-43.4,673798310,3498,-2434,-41,72907,411,567,2026-04-08,2026-08-15 16:03:05
7,0,NEW,20147727,그랜드 부다페스트 호텔,2014-03-20,34028960,1.8,34028960,100,6552734482,3077,3077,100,838769,81,152,2026-04-08,2026-08-15 16:03:05
8,-4,OLD,20261666,네가 마지막으로 남긴 노래,2026-04-01,25648950,1.4,-10787570,-29.6,657273850,2835,-1205,-29.8,64672,298,366,2026-04-08,2026-08-15 16:03:05
9,0,NEW,20070602,마녀배달부 키키,2007-11-22,41756000,2.2,41756000,100,494581104,2497,2497,100,62970,27,54,2026-04-08,2026-08-15 16:03:05
10,-5,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,15759000,0.8,-12726000,-44.7,62535062750,1208,-882,-42.2,5788178,79,115,2026-04-08,2026-08-15 16:03:05
