rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20262770,스파이더맨: 브랜드 뉴 데이,2026-07-29,8780346600,80.9,-916966210,-9.5,35862975550,826335,-75245,-8.3,3388325,2382,9784,2026-08-02,2026-08-11 11:42:29
2,0,OLD,20233219,호프,2026-07-15,1200387570,11.1,-202913330,-14.5,44278367250,117897,-18520,-13.6,4110552,965,2620,2026-08-02,2026-08-11 11:42:29
3,0,OLD,20261784,미니언즈 & 몬스터즈,2026-07-15,218413190,2.0,6972680,3.3,7153777290,23030,857,3.9,713942,716,1089,2026-08-02,2026-08-11 11:42:29
4,0,OLD,20259946,모아나,2026-07-08,124099400,1.1,-34450,0,10626789530,12763,34,0.3,999949,452,580,2026-08-02,2026-08-11 11:42:29
5,1,OLD,20259781,토이 스토리 5,2026-06-17,115375580,1.1,15245840,15.2,29951598780,11554,1614,16.2,2912210,375,472,2026-08-02,2026-08-11 11:42:29
6,-1,OLD,20262381,사랑의 하츄핑: 고래보석의 전설,2026-08-05,125351720,1.2,-2633880,-2.1,307039320,10305,-376,-3.5,26494,75,85,2026-08-02,2026-08-11 11:42:29
7,0,OLD,20262902,다윗,2026-07-10,94622950,0.9,9450060,11.1,2563769760,9917,1122,12.8,263349,243,276,2026-08-02,2026-08-11 11:42:29
8,0,OLD,20264148,어떻게 해야 했을까?,2026-07-29,56577800,0.5,-7614300,-11.9,243445820,5434,-790,-12.7,24008,63,107,2026-08-02,2026-08-11 11:42:29
9,0,OLD,20242402,눈동자,2026-06-24,25051300,0.2,-3463900,-12.1,15861673500,2341,-305,-11.5,1537376,151,176,2026-08-02,2026-08-11 11:42:29
10,0,OLD,20264665,드림 애니멀즈: 더무비,2026-07-24,12786500,0.1,269190,2.2,375366950,1411,46,3.4,41996,126,130,2026-08-02,2026-08-11 11:42:29
