rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,6429675700,72.4,1094297320,20.5,16659861450,577520,101737,21.4,1501616,2110,9509,2026-05-24,2026-08-15 15:59:02
2,0,OLD,20259626,마이클,2026-05-13,1372312100,15.5,203693790,17.4,12054634620,122847,19195,18.5,1075213,922,2924,2026-05-24,2026-08-15 15:59:02
3,0,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,282533780,3.2,34610220,14,14924978120,27591,3244,13.3,1538809,621,1059,2026-05-24,2026-08-15 15:59:02
4,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,191649900,2.2,10329350,5.7,15597177220,16996,1016,6.4,1542258,524,904,2026-05-24,2026-08-15 15:59:02
5,1,OLD,20254121,살목지,2026-04-08,113065900,1.3,15363710,15.7,33124178650,9998,1360,15.7,3222485,404,565,2026-05-24,2026-08-15 15:59:02
6,-1,OLD,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,98825670,1.1,-35026230,-26.2,487712720,8702,-2997,-25.6,42748,375,525,2026-05-24,2026-08-15 15:59:02
7,1,OLD,20261782,프로젝트 헤일메리,2026-03-18,80397000,0.9,16778750,26.4,32633435650,6975,1485,27,2876628,170,207,2026-05-24,2026-08-15 15:59:02
8,-1,OLD,20263222,극장판 호빵맨: 세균맨과 그림책의 루룬,2026-05-23,47976700,0.5,-9576200,-16.6,108336600,5355,-1353,-20.2,12464,220,354,2026-05-24,2026-08-15 15:59:02
9,0,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,53486500,0.6,-8092900,-13.1,238439150,4591,-692,-13.1,20552,153,196,2026-05-24,2026-08-15 15:59:02
10,0,OLD,20263253,극장판 내 마음의 위험한 녀석,2026-05-21,54555100,0.6,-4543030,-7.7,186997420,4429,-444,-9.1,15740,124,181,2026-05-24,2026-08-15 15:59:02
